GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
ADAM8	ENSG00000151651.15	25.671	5.035	2.144	2.09e-29
ADAMTS10	ENSG00000142303.13	8.380	0.790	2.390	8.02e-28
ADAMTS14	ENSG00000138316.10	0.830	44.035	-4.621	1.84e-88
ADAMTS3	ENSG00000156140.8	0.210	7.705	-2.847	3.47e-57
ADAMTSL4	ENSG00000143382.13	29.209	173.080	-2.527	5.50e-43
ADAMTSL4-AS1	ENSG00000203804.4	6.700	0.405	2.454	5.59e-61
ADAMTSL5	ENSG00000185761.10	0.230	5.510	-2.404	1.02e-122
ADAP1	ENSG00000105963.13	21.021	0.935	3.508	1.47e-68
ADAP2	ENSG00000184060.10	6.900	0.050	2.911	5.39e-38
ADAR	ENSG00000160710.15	114.872	53.391	1.091	5.47e-36
ADAT1	ENSG00000065457.10	35.111	16.930	1.010	8.76e-38
ADCY10P1	ENSG00000161912.17	3.390	0.305	1.750	1.60e-52
ADCY4	ENSG00000129467.13	5.480	0.245	2.380	1.28e-50
ADCY6	ENSG00000174233.11	7.060	0.930	2.062	7.25e-23
ADCY9	ENSG00000162104.9	9.200	0.170	3.124	2.18e-45
ADD1	ENSG00000087274.16	135.541	62.161	1.112	1.74e-47
ADD2	ENSG00000075340.22	3.540	35.429	-3.004	4.53e-26
ADD3	ENSG00000148700.13	91.588	42.150	1.101	1.07e-13
ADGRA2	ENSG00000020181.17	6.900	0.200	2.719	6.87e-33
ADGRA3	ENSG00000152990.13	14.610	0.380	3.500	3.48e-74
ADGRB1	ENSG00000181790.10	1.870	0.090	1.397	3.04e-25
ADGRB3	ENSG00000135298.13	0.000	2.925	-1.973	6.46e-132
ADGRD1	ENSG00000111452.12	0.560	4.290	-1.762	6.72e-39
ADGRE1	ENSG00000174837.14	8.760	0.375	2.827	6.95e-37
ADGRE2	ENSG00000127507.17	61.069	15.110	1.946	2.08e-39
ADGRE4P	ENSG00000268758.5	1.370	0.040	1.188	1.92e-17
ADGRE5	ENSG00000123146.19	294.127	42.225	2.771	1.78e-68
ADGRF3	ENSG00000173567.14	1.370	0.125	1.075	1.45e-45
ADGRG1	ENSG00000205336.11	22.710	0.275	4.217	2.83e-48
ADGRG3	ENSG00000182885.16	8.350	0.690	2.468	5.29e-35
ADGRG5	ENSG00000159618.15	23.160	0.270	4.250	3.31e-59
ADGRV1	ENSG00000164199.15	0.030	15.270	-3.982	2.31e-206
ADH5	ENSG00000197894.10	52.951	197.416	-1.879	8.04e-95
ADHFE1	ENSG00000147576.15	13.700	0.185	3.633	1.12e-92
ADIRF-AS1	ENSG00000272734.1	2.080	0.035	1.573	9.05e-35
ADM2	ENSG00000128165.8	0.260	2.235	-1.360	6.71e-40
ADNP-AS1	ENSG00000259456.3	3.830	1.085	1.212	2.39e-47
ADORA2A	ENSG00000128271.19	4.550	0.890	1.554	2.05e-37
ADPGK	ENSG00000159322.17	111.360	36.571	1.580	7.83e-78
ADPGK-AS1	ENSG00000260898.5	3.130	0.110	1.896	2.71e-97
ADPRH	ENSG00000144843.11	6.840	1.705	1.535	3.95e-29
ADPRHL2	ENSG00000116863.10	12.570	29.014	-1.145	4.73e-55
ADPRM	ENSG00000170222.11	16.660	7.045	1.134	3.35e-28
ADRB2	ENSG00000169252.5	6.830	0.045	2.906	1.03e-56
ADRBK1	ENSG00000173020.10	313.321	70.834	2.129	3.41e-63
ADRBK2	ENSG00000100077.14	15.600	3.790	1.793	1.03e-43
ADRM1	ENSG00000130706.12	36.640	93.808	-1.333	5.88e-33
ADSSL1	ENSG00000185100.10	1.720	6.320	-1.428	5.39e-42
ADTRP	ENSG00000111863.12	0.470	16.370	-3.563	1.85e-116
AE000661.37	ENSG00000251002.7	23.321	0.820	3.740	6.29e-32
AEBP1	ENSG00000106624.8	8.110	1.230	2.030	1.31e-27
AF001548.5	ENSG00000263335.1	6.380	0.915	1.946	8.26e-53
AF001548.6	ENSG00000263065.1	1.480	0.000	1.310	5.33e-41
AF011889.2	ENSG00000238039.1	2.420	0.270	1.429	5.66e-42
AF064858.8	ENSG00000235888.1	1.160	0.000	1.111	5.35e-23
AF127936.3	ENSG00000232884.7	0.090	19.245	-4.215	1.79e-153
AF127936.5	ENSG00000226751.2	0.250	11.620	-3.336	3.32e-125
AF131216.5	ENSG00000255020.1	0.000	1.440	-1.287	1.26e-145
AF131216.6	ENSG00000246477.3	1.510	0.090	1.203	8.21e-63
AF224669.3	ENSG00000241981.2	1.210	0.000	1.144	1.35e-40
AF230666.2	ENSG00000223697.3	3.180	0.350	1.631	8.21e-63
AFAP1-AS1	ENSG00000272620.1	0.050	8.610	-3.194	3.32e-105
AFF1	ENSG00000172493.20	48.640	18.830	1.324	6.03e-35
AFF2	ENSG00000155966.13	3.950	0.070	2.210	2.40e-30
AFF3	ENSG00000144218.18	16.260	0.020	4.081	3.00e-61
AFG3L2	ENSG00000141385.9	26.330	61.879	-1.202	2.13e-58
AFP	ENSG00000081051.7	0.000	2.655	-1.870	1.25e-157
AFTPH	ENSG00000119844.14	42.241	14.130	1.515	8.38e-69
AGAP1	ENSG00000157985.17	0.790	10.750	-2.715	2.28e-47
AGAP11	ENSG00000271880.1	0.000	2.795	-1.924	1.94e-172
AGAP2	ENSG00000135439.11	20.680	0.225	4.145	8.36e-126
AGAP2-AS1	ENSG00000255737.2	1.240	0.030	1.121	2.62e-47
AGAP3	ENSG00000133612.18	18.810	56.150	-1.529	1.43e-32
AGAP5	ENSG00000172650.12	13.990	5.920	1.115	3.08e-32
AGAP7P	ENSG00000264204.2	3.500	1.190	1.039	1.04e-15
AGAP9	ENSG00000204172.11	21.610	8.540	1.245	3.90e-18
AGBL5	ENSG00000084693.15	15.390	32.825	-1.045	2.97e-39
AGGF1P2	ENSG00000233435.2	2.030	0.290	1.232	2.95e-28
AGK	ENSG00000006530.15	18.120	38.945	-1.063	1.40e-58
AGMAT	ENSG00000116771.5	1.130	0.020	1.062	4.30e-50
AGO4	ENSG00000134698.10	44.501	8.695	2.231	1.71e-69
AGPAT4-IT1	ENSG00000279355.1	3.430	0.785	1.311	4.04e-22
AGPAT9	ENSG00000138678.10	4.820	26.920	-2.262	1.02e-29
AGRN	ENSG00000188157.13	6.370	56.834	-2.972	1.10e-47
AGTPBP1	ENSG00000135049.15	32.549	4.880	2.512	9.31e-63
AHCY	ENSG00000101444.12	65.190	159.575	-1.279	2.38e-51
AHCYL1	ENSG00000168710.17	39.349	85.980	-1.108	3.01e-52
AHCYL2	ENSG00000158467.16	12.060	4.870	1.154	1.23e-37
AHNAK	ENSG00000124942.13	137.281	44.540	1.602	6.05e-21
AHR	ENSG00000106546.12	47.221	0.060	5.508	2.23e-76
AIF1	ENSG00000204472.12	311.415	36.885	3.044	3.37e-74
AIFM1	ENSG00000156709.13	19.090	54.411	-1.464	2.98e-77
AIFM2	ENSG00000042286.14	1.490	8.590	-1.945	8.36e-62
AIFM3	ENSG00000183773.15	6.650	0.265	2.596	3.76e-43
AIG1	ENSG00000146416.16	10.540	107.459	-3.232	4.07e-52
AIM1	ENSG00000112297.14	22.360	0.205	4.277	9.72e-98
AIM1L	ENSG00000176092.13	0.250	4.145	-2.041	7.08e-97
AJ003147.11	ENSG00000279330.1	3.530	0.080	2.068	1.62e-80
AK1	ENSG00000106992.17	5.920	42.095	-2.639	1.01e-52
AK2	ENSG00000004455.16	128.720	335.785	-1.376	2.42e-35
AK3P5	ENSG00000228816.1	1.840	0.150	1.304	1.78e-36
AK4	ENSG00000162433.14	5.500	49.665	-2.962	1.04e-52
AK4P1	ENSG00000263535.1	1.970	8.895	-1.736	4.91e-45
AK5	ENSG00000154027.18	1.710	0.055	1.361	1.38e-18
AK6	ENSG00000085231.13	33.381	109.956	-1.690	3.12e-73
AK7	ENSG00000140057.8	0.200	1.650	-1.143	3.04e-58
AK9	ENSG00000155085.15	9.170	0.705	2.577	4.03e-92
AKAP10	ENSG00000108599.14	38.609	9.645	1.896	7.67e-70
AKAP13	ENSG00000170776.19	95.352	0.385	6.120	4.07e-162
AKAP2	ENSG00000241978.9	21.670	0.320	4.102	9.27e-69
AKAP5	ENSG00000179841.8	1.390	0.190	1.006	1.80e-47
AKAP7	ENSG00000118507.15	7.900	1.415	1.882	2.68e-27
AKAP9	ENSG00000127914.16	55.931	20.380	1.413	8.01e-43
AKIP1	ENSG00000166452.11	13.380	38.145	-1.445	2.25e-78
AKNA	ENSG00000106948.16	92.462	9.860	3.105	2.90e-100
AKR1B1	ENSG00000085662.13	33.190	3.480	2.932	1.53e-54
AKR1C1	ENSG00000187134.12	1.840	126.961	-5.494	3.45e-99
AKR1C2	ENSG00000151632.16	0.340	35.055	-4.750	4.02e-115
AKR1C3	ENSG00000196139.11	24.450	5.470	1.976	1.02e-21
AKR1E2	ENSG00000165568.17	2.230	10.455	-1.826	1.07e-31
AKT3	ENSG00000117020.16	4.090	0.410	1.852	2.29e-31
AL031777.2	ENSG00000281823.1	0.000	4.428	-2.440	1.31e-6
AL049758.2	ENSG00000226989.1	1.920	0.000	1.546	5.27e-44
AL078471.5	ENSG00000273840.1	0.000	1.005	-1.004	1.65e-187
AL109763.2	ENSG00000224141.5	0.000	6.725	-2.950	2.42e-288
AL133243.1	ENSG00000276334.1	7.840	1.220	1.993	1.97e-69
AL133243.2	ENSG00000276517.1	8.910	0.290	2.942	1.46e-119
AL133243.4	ENSG00000279544.1	4.570	0.040	2.421	3.32e-88
AL133245.2	ENSG00000272754.1	4.830	0.030	2.501	1.02e-109
AL133493.2	ENSG00000233922.2	0.240	9.820	-3.125	1.96e-48
AL162151.3	ENSG00000234648.1	0.000	822.487	-9.686	1.18e-160
AL442127.1	ENSG00000278371.2	0.000	6.069	-2.822	1.86e-34
AL450226.2	ENSG00000225084.1	1.120	0.000	1.084	1.18e-46
AL589743.1	ENSG00000279508.1	0.070	7.485	-2.987	1.92e-32
AL590762.10	ENSG00000229601.1	5.280	0.625	1.950	2.19e-39
AL590762.11	ENSG00000213018.2	6.040	1.270	1.633	4.61e-47
AL662801.1	ENSG00000276877.1	0.000	1.437	-1.285	1.64e-9
AL928768.3	ENSG00000253701.2	1.500	0.000	1.322	2.97e-25
ALAD	ENSG00000148218.15	38.770	12.380	1.572	4.59e-58
ALAS2	ENSG00000158578.18	11.890	107.336	-3.071	3.66e-22
ALCAM	ENSG00000170017.12	23.700	0.290	4.259	4.89e-95
ALDH1A1	ENSG00000165092.12	1.710	35.864	-3.766	2.15e-35
ALDH1A2	ENSG00000128918.14	0.370	367.321	-8.071	2.66e-203
ALDH1B1	ENSG00000137124.6	6.290	17.455	-1.340	1.08e-49
ALDH1L1	ENSG00000144908.13	0.010	1.580	-1.353	2.87e-163
ALDH1L2	ENSG00000136010.13	0.840	6.880	-2.098	1.71e-72
ALDH3A2	ENSG00000072210.18	18.770	0.205	4.036	1.48e-88
ALDH3B1	ENSG00000006534.15	32.470	0.735	4.270	1.35e-91
ALDH6A1	ENSG00000119711.12	12.430	5.330	1.085	6.01e-37
ALDH7A1	ENSG00000164904.15	5.650	0.130	2.557	6.74e-41
ALDOA	ENSG00000149925.16	635.081	5771.377	-3.182	2.29e-130
ALDOC	ENSG00000109107.13	4.630	387.458	-6.108	9.24e-136
ALG10B	ENSG00000175548.8	5.310	1.390	1.401	1.55e-38
ALG13	ENSG00000101901.10	65.448	32.130	1.004	2.67e-42
ALG1L13P	ENSG00000253981.5	1.740	10.690	-2.093	4.56e-42
ALG1L2	ENSG00000251287.8	1.560	0.080	1.245	4.19e-38
ALG6	ENSG00000088035.15	17.520	8.120	1.022	1.62e-40
ALKBH2	ENSG00000189046.10	9.340	26.005	-1.385	2.64e-55
ALKBH7	ENSG00000125652.7	22.070	49.145	-1.120	2.08e-33
ALMS1	ENSG00000116127.17	10.100	3.990	1.153	4.44e-33
ALMS1-IT1	ENSG00000230002.2	1.390	4.435	-1.185	5.03e-60
ALOX12P2	ENSG00000262943.7	4.160	0.375	1.908	2.69e-25
ALOX5	ENSG00000012779.10	40.411	14.180	1.448	2.35e-7
ALOX5AP	ENSG00000132965.9	61.430	0.200	5.701	1.22e-74
ALPK1	ENSG00000073331.17	30.950	5.775	2.238	5.88e-85
ALS2CL	ENSG00000178038.16	3.610	0.160	1.991	5.39e-33
ALS2CR12	ENSG00000155749.12	2.050	0.160	1.395	4.84e-54
ALYREF	ENSG00000183684.7	48.371	125.648	-1.359	1.30e-52
AMH	ENSG00000104899.5	1.260	7.300	-1.877	2.40e-46
AMHR2	ENSG00000135409.10	0.140	29.050	-4.720	4.20e-153
AMICA1	ENSG00000160593.17	28.590	0.640	4.173	2.21e-40
AMIGO2	ENSG00000139211.6	0.970	8.610	-2.286	3.56e-60
AMIGO3	ENSG00000176020.8	3.330	0.000	2.114	5.10e-38
AMMECR1	ENSG00000101935.9	6.210	14.200	-1.076	3.78e-24
AMN	ENSG00000166126.10	4.500	0.050	2.389	1.74e-40
AMOT	ENSG00000126016.13	1.190	0.020	1.102	2.13e-24
AMOTL1	ENSG00000166025.17	2.960	12.210	-1.738	8.69e-30
AMPD2	ENSG00000116337.15	130.933	39.810	1.693	1.03e-45
AMT	ENSG00000145020.14	19.620	5.820	1.596	3.31e-45
AMY2B	ENSG00000240038.6	16.480	0.620	3.432	3.58e-86
AMZ1	ENSG00000174945.13	2.410	0.010	1.755	6.57e-52
ANAPC10	ENSG00000164162.12	12.900	31.501	-1.225	2.70e-82
ANAPC11	ENSG00000141552.17	51.002	192.751	-1.898	5.95e-71
ANAPC2	ENSG00000176248.8	49.769	20.445	1.243	2.02e-32
ANGEL2	ENSG00000174606.12	38.499	17.030	1.131	3.12e-39
ANGPT2	ENSG00000091879.13	1.530	0.120	1.176	1.21e-35
ANGPTL6	ENSG00000130812.10	2.780	0.870	1.015	3.30e-20
ANK1	ENSG00000029534.19	3.660	33.825	-2.902	3.33e-25
ANK3	ENSG00000151150.20	2.060	29.166	-3.301	9.04e-69
ANKAR	ENSG00000151687.14	7.570	0.165	2.879	1.26e-100
ANKDD1A	ENSG00000166839.16	6.360	0.810	2.024	2.98e-84
ANKFY1	ENSG00000185722.16	33.901	9.610	1.718	6.79e-57
ANKLE1	ENSG00000160117.14	11.770	2.405	1.907	1.03e-48
ANKMY1	ENSG00000144504.15	31.150	7.120	1.985	5.94e-70
ANKMY2	ENSG00000106524.8	14.880	40.415	-1.383	7.85e-60
ANKRD12	ENSG00000101745.15	29.681	13.785	1.053	2.87e-35
ANKRD13D	ENSG00000172932.14	133.879	22.515	2.520	5.04e-76
ANKRD18A	ENSG00000180071.18	1.050	0.000	1.036	3.42e-11
ANKRD18DP	ENSG00000226435.10	0.120	2.155	-1.494	5.84e-81
ANKRD20A17P	ENSG00000251056.1	0.380	3.980	-1.851	2.80e-64
ANKRD20A19P	ENSG00000196593.9	0.000	2.680	-1.880	2.42e-172
ANKRD20A5P	ENSG00000186481.15	2.930	0.045	1.911	4.75e-24
ANKRD22	ENSG00000152766.5	1.120	0.040	1.027	1.78e-20
ANKRD28	ENSG00000206560.10	110.598	30.100	1.843	3.98e-34
ANKRD33B	ENSG00000164236.11	3.720	0.565	1.593	1.93e-25
ANKRD36	ENSG00000135976.16	27.509	7.065	1.822	2.83e-51
ANKRD36B	ENSG00000196912.12	33.300	6.615	2.171	4.26e-66
ANKRD36BP1	ENSG00000214262.4	4.400	0.000	2.433	1.67e-25
ANKRD36BP2	ENSG00000230006.7	1.910	0.060	1.457	2.93e-26
ANKRD36C	ENSG00000174501.14	43.901	2.995	3.490	6.11e-84
ANKRD37	ENSG00000186352.8	2.800	18.205	-2.337	1.77e-78
ANKRD39	ENSG00000213337.8	9.080	29.704	-1.607	2.98e-75
ANKRD44	ENSG00000065413.16	36.719	0.060	5.153	7.99e-132
ANKRD55	ENSG00000164512.17	0.480	5.070	-2.036	6.86e-68
ANKRD6	ENSG00000135299.16	3.840	0.200	2.012	8.38e-61
ANKRD9	ENSG00000156381.8	2.800	15.155	-2.088	3.57e-38
ANKS6	ENSG00000165138.16	3.950	30.750	-2.681	9.53e-66
ANO10	ENSG00000160746.12	13.240	47.708	-1.774	6.38e-69
ANO7P1	ENSG00000237276.8	0.350	2.620	-1.423	1.29e-59
ANO9	ENSG00000185101.12	3.420	14.365	-1.798	2.57e-25
ANP32B	ENSG00000136938.8	203.967	563.979	-1.463	1.89e-75
ANP32E	ENSG00000143401.14	42.209	106.299	-1.312	1.13e-49
ANPEP	ENSG00000166825.13	57.879	3.735	3.636	3.42e-53
ANXA2	ENSG00000182718.16	153.585	349.281	-1.180	2.78e-10
ANXA2R	ENSG00000177721.4	7.380	2.615	1.213	1.96e-32
ANXA3	ENSG00000138772.12	2.910	7.240	-1.075	1.26e-6
ANXA6	ENSG00000197043.13	77.080	13.170	2.462	6.71e-53
AOAH	ENSG00000136250.11	50.649	0.000	5.691	2.05e-84
AOX2P	ENSG00000243478.7	1.190	0.000	1.131	6.07e-15
AOX3P	ENSG00000244301.5	1.360	0.000	1.239	5.32e-17
AP000240.9	ENSG00000273017.1	8.440	0.730	2.448	1.35e-59
AP000295.9	ENSG00000249624.8	6.420	0.485	2.321	4.33e-39
AP000347.2	ENSG00000272578.5	14.620	1.265	2.786	7.81e-108
AP000347.4	ENSG00000234353.2	4.320	0.955	1.444	1.11e-43
AP000350.5	ENSG00000273295.1	2.640	0.610	1.177	1.29e-13
AP000476.1	ENSG00000237484.5	2.910	0.075	1.863	7.79e-29
AP000487.4	ENSG00000254495.1	1.300	0.000	1.202	1.90e-46
AP000487.6	ENSG00000254604.1	1.730	0.190	1.198	3.66e-45
AP000560.3	ENSG00000278879.1	2.560	0.210	1.557	4.57e-59
AP000580.1	ENSG00000219529.2	6.660	18.580	-1.354	5.58e-43
AP000648.5	ENSG00000280385.1	3.550	1.190	1.055	2.35e-31
AP000662.9	ENSG00000213592.4	5.170	0.150	2.424	2.44e-84
AP000783.1	ENSG00000254667.2	1.760	0.000	1.465	1.49e-28
AP000892.6	ENSG00000280143.1	3.600	0.540	1.579	3.50e-84
AP000925.2	ENSG00000235286.1	2.510	0.035	1.762	3.29e-78
AP000936.1	ENSG00000234268.1	13.520	0.425	3.349	2.01e-81
AP001055.6	ENSG00000225331.1	3.840	0.160	2.061	1.79e-73
AP001062.7	ENSG00000184441.4	3.850	0.650	1.556	3.25e-67
AP001062.8	ENSG00000241728.5	1.300	0.105	1.058	9.33e-24
AP001171.1	ENSG00000233236.1	0.900	8.110	-2.261	2.44e-16
AP001258.4	ENSG00000245571.6	2.380	0.450	1.221	2.58e-44
AP001412.1	ENSG00000272948.2	0.190	1.555	-1.102	7.38e-68
AP001429.1	ENSG00000270116.1	5.120	1.005	1.610	1.30e-32
AP001432.14	ENSG00000242553.1	3.310	0.850	1.220	5.89e-33
AP001442.2	ENSG00000233783.7	1.470	0.000	1.305	1.17e-19
AP001505.10	ENSG00000276529.1	1.880	13.315	-2.313	1.89e-88
AP001625.6	ENSG00000235772.1	3.460	0.000	2.157	2.86e-56
AP001962.3	ENSG00000279913.1	1.100	0.000	1.070	2.38e-29
AP002381.2	ENSG00000234751.1	3.610	0.000	2.205	1.67e-82
AP003041.1	ENSG00000277300.1	0.000	70.121	-6.152	2.03e-20
AP003068.23	ENSG00000254614.2	2.440	7.145	-1.244	1.94e-31
AP003391.1	ENSG00000281272.1	5.170	31.730	-2.407	8.58e-12
AP003419.11	ENSG00000256514.1	4.330	0.100	2.277	3.86e-7
AP003774.4	ENSG00000181908.5	1.460	0.010	1.284	1.30e-44
AP004289.1	ENSG00000225017.1	1.020	0.000	1.014	8.51e-60
AP006222.2	ENSG00000228463.8	3.090	23.935	-2.608	2.89e-75
AP1B1	ENSG00000100280.16	69.951	30.655	1.164	1.52e-23
AP1G2	ENSG00000213983.11	190.744	33.980	2.455	1.71e-76
AP1S1	ENSG00000106367.13	11.620	77.856	-2.643	1.21e-88
AP1S3	ENSG00000152056.16	5.270	1.255	1.475	2.94e-25
AP2A2	ENSG00000183020.13	45.179	20.340	1.114	2.11e-37
AP2S1	ENSG00000042753.11	51.689	178.582	-1.769	1.88e-66
AP4B1-AS1	ENSG00000226167.1	3.310	0.800	1.260	7.50e-49
AP4S1	ENSG00000100478.14	12.120	3.275	1.618	1.20e-54
AP5B1	ENSG00000254470.2	19.300	7.870	1.195	2.21e-21
APAF1	ENSG00000120868.13	35.481	12.585	1.425	7.51e-35
APBA2	ENSG00000034053.14	1.940	18.855	-2.756	2.09e-48
APBB1IP	ENSG00000077420.15	89.090	0.165	6.273	4.55e-193
APH1B	ENSG00000138613.13	16.829	6.730	1.206	2.79e-45
APIP	ENSG00000149089.12	22.461	49.405	-1.103	2.62e-59
APITD1	ENSG00000175279.21	7.850	19.065	-1.181	2.00e-48
APLNR	ENSG00000134817.10	0.130	2.935	-1.800	8.85e-66
APLP1	ENSG00000105290.11	0.340	8.165	-2.774	1.18e-106
APLP2	ENSG00000084234.16	335.948	156.031	1.101	2.01e-18
APMAP	ENSG00000101474.11	45.679	13.075	1.730	1.29e-67
APOA1BP	ENSG00000163382.11	34.220	70.306	-1.018	9.84e-48
APOBEC3A	ENSG00000128383.12	7.030	0.030	2.963	1.80e-28
APOBEC3B	ENSG00000179750.15	8.890	39.915	-2.049	2.15e-46
APOBEC3F	ENSG00000128394.16	11.450	1.640	2.238	2.59e-78
APOBEC3G	ENSG00000239713.7	24.860	7.315	1.637	5.72e-53
APOBEC3H	ENSG00000100298.15	2.210	0.120	1.519	8.17e-34
APOBR	ENSG00000184730.10	22.430	10.080	1.080	2.71e-14
APOC1	ENSG00000130208.9	2.010	233.616	-6.284	4.43e-89
APOC1P1	ENSG00000214855.9	0.000	3.305	-2.106	1.23e-131
APOC2	ENSG00000234906.8	2.790	0.065	1.831	3.48e-14
APOC4-APOC2	ENSG00000224916.8	3.080	0.390	1.553	8.29e-12
APOD	ENSG00000189058.8	0.300	1.860	-1.137	3.58e-12
APOE	ENSG00000130203.9	3.180	154.054	-5.213	1.18e-78
APOL3	ENSG00000128284.19	20.480	1.405	3.159	5.59e-53
APOL4	ENSG00000100336.17	1.270	9.370	-2.192	6.69e-14
APOL6	ENSG00000221963.5	13.530	0.775	3.033	1.34e-95
APOLD1	ENSG00000178878.12	5.100	0.800	1.761	1.13e-35
APOM	ENSG00000204444.10	2.890	9.850	-1.480	3.04e-82
APOO	ENSG00000184831.13	8.130	39.590	-2.152	5.63e-104
APP	ENSG00000142192.20	42.209	0.500	4.848	1.21e-30
APPL1	ENSG00000157500.10	35.799	4.475	2.749	5.04e-95
APPL2	ENSG00000136044.11	26.620	8.915	1.478	1.30e-54
APRT	ENSG00000198931.10	77.562	230.376	-1.558	5.21e-65
APTR	ENSG00000214293.8	7.940	30.165	-1.802	1.84e-88
APTX	ENSG00000137074.18	17.010	43.460	-1.304	2.62e-77
AQP10	ENSG00000143595.12	0.050	6.660	-2.867	7.19e-142
AQP11	ENSG00000178301.3	3.770	1.335	1.031	6.20e-35
AQP4-AS1	ENSG00000260372.6	2.050	0.000	1.609	1.80e-19
AQP9	ENSG00000103569.9	2.100	0.205	1.363	7.23e-15
ARAP1	ENSG00000186635.14	82.269	36.405	1.155	3.38e-21
ARAP1-AS2	ENSG00000245148.2	6.510	0.195	2.652	1.23e-67
ARAP2	ENSG00000047365.11	14.400	0.060	3.861	4.48e-76
ARAP3	ENSG00000120318.15	4.360	13.595	-1.445	5.79e-20
AREL1	ENSG00000119682.16	26.740	10.260	1.301	1.27e-53
ARF1P2	ENSG00000213137.3	3.980	0.000	2.316	2.80e-66
ARF5	ENSG00000004059.10	64.771	170.584	-1.383	1.33e-54
ARFGEF1	ENSG00000066777.8	38.529	15.625	1.250	1.41e-40
ARG1	ENSG00000118520.13	2.830	0.265	1.598	1.90e-35
ARG2	ENSG00000081181.7	1.960	43.791	-3.920	1.87e-110
ARGFXP2	ENSG00000265293.2	2.890	0.260	1.626	1.59e-68
ARHGAP1	ENSG00000175220.11	68.888	17.210	1.940	6.66e-78
ARHGAP10	ENSG00000071205.11	4.840	0.130	2.370	1.23e-46
ARHGAP11A	ENSG00000198826.10	20.040	80.668	-1.957	1.10e-53
ARHGAP15	ENSG00000075884.12	71.600	7.650	3.069	5.15e-126
ARHGAP17	ENSG00000140750.16	70.048	22.715	1.583	2.62e-68
ARHGAP18	ENSG00000146376.10	6.460	22.579	-1.660	1.32e-56
ARHGAP21	ENSG00000107863.16	13.480	44.080	-1.638	1.99e-24
ARHGAP23	ENSG00000275832.4	13.780	0.350	3.453	6.02e-83
ARHGAP24	ENSG00000138639.17	3.130	8.100	-1.140	3.74e-10
ARHGAP25	ENSG00000163219.11	49.910	22.781	1.098	1.58e-36
ARHGAP26	ENSG00000145819.15	23.501	1.150	3.510	1.96e-82
ARHGAP27	ENSG00000159314.11	55.498	3.055	3.800	6.33e-95
ARHGAP28	ENSG00000088756.12	0.020	1.550	-1.322	2.27e-120
ARHGAP30	ENSG00000186517.13	61.422	0.510	5.369	9.05e-153
ARHGAP31	ENSG00000031081.10	2.200	0.040	1.622	6.06e-34
ARHGAP31-AS1	ENSG00000241155.1	1.130	0.025	1.056	1.95e-37
ARHGAP32	ENSG00000134909.18	4.090	0.020	2.319	4.28e-31
ARHGAP33	ENSG00000004777.18	36.221	10.600	1.682	4.01e-26
ARHGAP35	ENSG00000160007.17	24.591	10.670	1.133	9.91e-43
ARHGAP39	ENSG00000147799.11	0.090	3.455	-2.031	3.07e-118
ARHGAP4	ENSG00000089820.15	147.666	41.429	1.809	3.14e-23
ARHGAP6	ENSG00000047648.21	0.360	40.316	-4.925	1.12e-107
ARHGAP9	ENSG00000123329.17	133.398	6.815	4.104	1.04e-123
ARHGDIB	ENSG00000111348.8	900.697	91.040	3.292	1.07e-129
ARHGDIG	ENSG00000242173.8	0.190	1.495	-1.068	1.42e-54
ARHGEF1	ENSG00000076928.17	184.963	63.895	1.519	2.70e-42
ARHGEF10	ENSG00000104728.15	1.350	4.785	-1.300	4.17e-12
ARHGEF10L	ENSG00000074964.16	1.860	0.110	1.365	6.91e-16
ARHGEF12	ENSG00000196914.8	4.160	26.065	-2.391	1.53e-35
ARHGEF17	ENSG00000110237.3	13.880	0.460	3.349	3.24e-50
ARHGEF18	ENSG00000104880.17	26.230	8.755	1.481	1.26e-51
ARHGEF19	ENSG00000142632.16	6.700	18.400	-1.333	6.63e-49
ARHGEF2	ENSG00000116584.17	153.990	68.324	1.161	5.79e-54
ARHGEF25	ENSG00000240771.6	0.230	14.280	-3.635	8.17e-119
ARHGEF3	ENSG00000163947.11	19.620	1.890	2.835	7.74e-73
ARHGEF40	ENSG00000165801.9	29.640	3.850	2.659	6.18e-55
ARHGEF6	ENSG00000129675.15	69.199	31.135	1.127	4.94e-34
ARHGEF9	ENSG00000131089.13	7.620	0.280	2.752	7.17e-111
ARID1A	ENSG00000117713.17	91.113	42.595	1.079	7.73e-52
ARID1B	ENSG00000049618.21	48.569	14.370	1.689	1.63e-53
ARID2	ENSG00000189079.15	28.919	9.370	1.529	1.12e-51
ARID4A	ENSG00000032219.18	30.849	6.855	2.020	6.49e-95
ARID4B	ENSG00000054267.20	40.819	17.375	1.186	1.70e-42
ARID5A	ENSG00000196843.15	21.099	6.830	1.497	9.56e-42
ARID5B	ENSG00000150347.14	6.020	0.880	1.901	2.01e-36
ARL1	ENSG00000120805.13	23.000	63.374	-1.423	2.03e-79
ARL10	ENSG00000175414.6	3.290	0.131	1.923	5.12e-41
ARL11	ENSG00000152213.3	10.280	0.640	2.782	1.14e-100
ARL15	ENSG00000185305.10	6.920	42.875	-2.470	6.93e-89
ARL17A	ENSG00000185829.15	53.999	12.900	1.984	3.00e-57
ARL17B	ENSG00000228696.8	10.050	1.460	2.167	2.47e-80
