GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
ASPA	ENSG00000108381.10	0.270	1.630	-1.050	9.00e-146
ASPG	ENSG00000166183.15	0.260	7.430	-2.742	4.37e-196
ASPHD1	ENSG00000174939.10	1.845	0.330	1.097	3.94e-68
ASXL1	ENSG00000171456.16	15.055	53.072	-1.752	4.21e-187
ASXL3	ENSG00000141431.9	0.070	1.680	-1.325	1.93e-195
ATAD2B	ENSG00000119778.14	2.840	7.220	-1.098	4.15e-145
ATAD3B	ENSG00000160072.19	6.285	31.130	-2.141	1.30e-183
ATAT1	ENSG00000137343.17	6.110	17.660	-1.392	3.69e-140
ATG16L2	ENSG00000168010.10	11.165	47.609	-1.998	4.93e-143
ATG2B	ENSG00000066739.11	4.550	12.700	-1.304	4.17e-139
ATG4B	ENSG00000168397.16	28.386	90.590	-1.640	2.12e-197
ATHL1	ENSG00000142102.15	8.425	109.591	-3.553	5.37e-138
ATN1	ENSG00000111676.14	71.300	220.876	-1.618	2.21e-166
ATOH8	ENSG00000168874.12	50.609	103.078	-1.012	5.05e-50
ATP10D	ENSG00000145246.13	5.290	12.930	-1.147	2.42e-116
ATP13A5	ENSG00000187527.10	0.280	1.720	-1.087	7.46e-143
ATP1A1-AS1	ENSG00000203865.9	3.130	9.290	-1.317	5.07e-145
ATP1A2	ENSG00000018625.14	0.480	2.410	-1.204	4.96e-91
ATP2A1	ENSG00000196296.13	0.365	2.490	-1.354	2.42e-110
ATP2A3	ENSG00000074370.17	7.320	16.050	-1.035	1.95e-50
ATP2C2	ENSG00000064270.12	1.200	15.320	-2.891	1.75e-206
ATP6V0E2-AS1	ENSG00000204934.10	0.710	2.590	-1.070	7.98e-87
ATP6V1C2	ENSG00000143882.9	0.780	3.540	-1.351	5.39e-113
ATP8A1	ENSG00000124406.16	24.875	52.070	-1.036	8.78e-69
ATP8B2	ENSG00000143515.16	9.685	23.821	-1.216	1.51e-112
ATXN2L	ENSG00000168488.18	49.752	100.970	-1.007	2.48e-110
ATXN7	ENSG00000163635.17	4.655	11.270	-1.118	1.22e-131
ATXN7L2	ENSG00000162650.15	5.390	15.420	-1.362	1.45e-139
AVIL	ENSG00000135407.10	3.350	11.890	-1.567	1.87e-112
AVPR1A	ENSG00000166148.3	0.710	6.240	-2.082	1.59e-142
AXIN2	ENSG00000168646.12	4.190	14.460	-1.575	1.75e-123
B3GAT1	ENSG00000109956.12	12.400	4.950	1.171	4.81e-52
B3GNT3	ENSG00000179913.10	13.825	0.170	3.663	5.06e-106
B3GNT7	ENSG00000156966.6	7.455	2.210	1.397	3.83e-71
B3GNT8	ENSG00000177191.2	4.765	1.530	1.188	6.89e-86
B4GALNT1	ENSG00000135454.13	0.460	2.370	-1.207	2.14e-123
BAALC	ENSG00000164929.16	0.800	4.650	-1.650	7.96e-135
BAHCC1	ENSG00000266074.8	4.860	16.520	-1.580	1.01e-142
BAIAP2L2	ENSG00000128298.16	0.560	2.740	-1.261	3.95e-146
BASP1	ENSG00000176788.8	46.680	12.180	1.855	2.88e-85
BAZ2A	ENSG00000076108.11	20.100	52.120	-1.332	2.67e-105
BBC3	ENSG00000105327.15	12.320	4.540	1.266	3.24e-106
BBOX1	ENSG00000129151.8	3.720	10.470	-1.281	2.34e-52
BBS4	ENSG00000140463.13	11.905	31.430	-1.329	2.37e-153
BCAM	ENSG00000187244.10	150.821	317.430	-1.069	2.95e-67
BCAS4	ENSG00000124243.17	17.660	6.020	1.410	6.66e-86
BCL2L11	ENSG00000153094.21	8.715	18.731	-1.022	7.00e-103
BCL2L2-PABPN1	ENSG00000258643.5	0.770	3.170	-1.236	5.31e-27
BCL3	ENSG00000069399.12	21.675	59.900	-1.425	2.55e-72
BCL6	ENSG00000113916.17	13.630	63.720	-2.145	8.56e-168
BCO2	ENSG00000197580.11	1.365	7.820	-1.899	6.57e-141
BCS1L	ENSG00000074582.12	19.420	53.171	-1.408	1.11e-178
BEAN1	ENSG00000166546.13	4.035	1.470	1.027	1.73e-50
BEX1	ENSG00000133169.5	6.680	24.170	-1.713	1.26e-42
BGLAP	ENSG00000242252.1	0.845	3.450	-1.270	1.53e-106
BHLHE41	ENSG00000123095.5	87.674	31.580	1.445	5.45e-60
BHMT2	ENSG00000132840.9	7.230	29.110	-1.871	1.82e-100
BICC1	ENSG00000122870.11	0.995	4.390	-1.434	4.91e-127
BID	ENSG00000015475.18	31.320	7.860	1.867	4.77e-112
BIRC7	ENSG00000101197.12	1.415	0.130	1.096	7.98e-52
BMP8A	ENSG00000183682.7	0.340	10.260	-3.071	3.53e-79
BMS1P1	ENSG00000204177.10	0.940	3.460	-1.201	1.77e-169
BMS1P2	ENSG00000251079.6	0.345	1.750	-1.032	4.76e-173
BNIP3P17	ENSG00000271524.1	0.570	3.640	-1.563	2.55e-48
BNIP3P18	ENSG00000269055.1	0.130	2.430	-1.602	3.15e-170
BOP1	ENSG00000261236.5	22.335	80.979	-1.813	1.43e-146
bP-21264C1.1	ENSG00000279208.1	0.350	2.220	-1.254	1.48e-79
BRD8	ENSG00000112983.17	26.665	72.378	-1.407	4.25e-156
BRD9P2	ENSG00000249908.2	0.000	1.050	-1.036	1.16e-47
BRICD5	ENSG00000182685.7	6.185	35.240	-2.335	8.27e-125
BRINP1	ENSG00000078725.12	1.825	0.280	1.142	1.34e-72
BRINP3	ENSG00000162670.10	0.110	1.640	-1.250	7.10e-151
BRSK2	ENSG00000174672.15	0.270	2.110	-1.292	1.58e-169
BTAF1	ENSG00000095564.13	6.120	22.630	-1.731	9.90e-137
BTBD11	ENSG00000151136.14	5.490	12.640	-1.072	1.70e-36
BTBD19	ENSG00000222009.8	4.660	15.270	-1.523	4.08e-102
BTN2A3P	ENSG00000124549.14	0.880	2.780	-1.008	1.39e-142
BTNL8	ENSG00000113303.11	0.110	1.510	-1.177	1.14e-172
BTNL9	ENSG00000165810.16	3.910	46.401	-3.271	8.54e-148
BX322557.10	ENSG00000215447.7	1.810	5.460	-1.201	4.00e-130
BX842568.1	ENSG00000235510.1	0.000	1.210	-1.144	7.93e-46
BZRAP1	ENSG00000005379.15	11.700	55.119	-2.144	2.45e-183
C10orf10	ENSG00000165507.8	31.620	119.601	-1.886	1.24e-89
C10orf128	ENSG00000204161.13	4.570	11.360	-1.150	4.71e-73
C10orf82	ENSG00000165863.16	1.060	3.480	-1.121	7.87e-52
C11orf30	ENSG00000158636.16	4.395	10.790	-1.128	3.74e-151
C11orf74	ENSG00000166352.15	16.325	51.310	-1.594	9.51e-77
C11orf80	ENSG00000173715.15	14.945	6.340	1.119	1.25e-59
C11orf96	ENSG00000187479.5	8.220	73.699	-3.018	5.75e-136
C15orf48	ENSG00000166920.10	13.375	2.230	2.154	9.52e-84
C15orf52	ENSG00000188549.12	9.425	61.099	-2.575	4.49e-181
C15orf59	ENSG00000205363.5	0.690	3.330	-1.357	1.63e-99
C16orf86	ENSG00000159761.14	1.760	6.380	-1.419	1.54e-192
C16orf93	ENSG00000196118.11	7.450	19.240	-1.260	1.61e-107
C19orf33	ENSG00000167644.11	115.639	17.090	2.689	8.90e-69
C19orf71	ENSG00000183397.5	1.105	8.670	-2.200	2.28e-188
C1orf106	ENSG00000163362.10	2.320	0.210	1.456	9.04e-67
C1orf116	ENSG00000182795.12	16.105	4.820	1.555	3.71e-47
C1orf145	ENSG00000162913.9	1.590	4.400	-1.060	4.21e-87
C1orf159	ENSG00000131591.17	4.545	14.610	-1.493	1.61e-163
C1QL1	ENSG00000131094.3	1.870	0.330	1.110	4.90e-60
C1QTNF1	ENSG00000173918.14	20.245	117.384	-2.478	3.51e-135
C1QTNF3	ENSG00000082196.20	1.640	5.220	-1.236	1.80e-86
C1QTNF7	ENSG00000163145.12	0.335	2.370	-1.336	1.74e-119
C1R	ENSG00000159403.15	25.409	235.387	-3.162	1.35e-143
C1RL-AS1	ENSG00000205885.7	1.160	4.850	-1.437	1.13e-135
C1S	ENSG00000182326.14	16.864	263.032	-3.886	4.36e-157
C2CD2	ENSG00000157617.16	5.140	11.500	-1.026	5.30e-135
C4A-AS1	ENSG00000233627.2	0.550	3.250	-1.455	6.93e-113
C4B-AS1	ENSG00000229776.1	0.550	3.250	-1.455	6.93e-113
C4orf47	ENSG00000205129.8	1.940	6.380	-1.328	3.23e-120
C4orf48	ENSG00000243449.6	20.065	8.250	1.187	4.17e-50
C5orf45	ENSG00000161010.14	23.835	66.082	-1.434	2.52e-141
C5orf56	ENSG00000197536.10	7.100	19.530	-1.342	1.50e-167
C6	ENSG00000039537.13	0.050	2.530	-1.749	1.97e-206
C6orf136	ENSG00000204564.11	15.925	32.919	-1.003	1.28e-115
C6orf141	ENSG00000197261.11	0.180	4.370	-2.186	4.49e-198
C6orf49	ENSG00000278224.4	0.980	6.000	-1.822	7.16e-165
C7	ENSG00000112936.18	6.695	127.432	-4.061	4.77e-145
C7orf43	ENSG00000146826.14	13.460	31.701	-1.177	6.38e-108
C7orf55-LUC7L2	ENSG00000146963.17	49.545	117.197	-1.226	2.01e-150
C8orf46	ENSG00000169085.11	0.390	4.050	-1.861	3.92e-156
C8orf88	ENSG00000253250.2	1.280	8.400	-2.044	1.40e-192
C9orf172	ENSG00000232434.2	0.840	3.000	-1.120	1.30e-106
C9orf173	ENSG00000197768.10	0.530	3.510	-1.560	2.67e-126
C9orf173-AS1	ENSG00000275549.1	0.440	3.120	-1.517	2.22e-120
C9orf24	ENSG00000164972.12	0.440	2.280	-1.188	6.20e-62
C9orf72	ENSG00000147894.14	8.000	17.310	-1.025	1.70e-111
CA12	ENSG00000074410.13	6.615	1.720	1.485	3.35e-41
CA4	ENSG00000167434.9	4.690	65.412	-3.545	2.37e-121
CABIN1	ENSG00000099991.16	24.585	71.110	-1.495	6.87e-185
CACNA1D	ENSG00000157388.13	0.970	3.340	-1.140	8.00e-134
CACNA1H	ENSG00000196557.10	2.425	17.771	-2.454	3.52e-182
CACNB2	ENSG00000165995.18	0.605	2.610	-1.169	1.18e-91
CAHM	ENSG00000270419.1	0.815	2.960	-1.126	1.83e-137
CALCOCO2	ENSG00000136436.14	46.809	94.851	-1.003	1.07e-101
CALHM2	ENSG00000138172.10	8.995	28.541	-1.563	3.53e-118
CALML4	ENSG00000129007.14	2.600	7.240	-1.195	1.03e-132
CAMK2G	ENSG00000148660.20	8.800	19.530	-1.067	4.63e-141
CAMK2N1	ENSG00000162545.5	66.948	11.230	2.474	2.19e-79
CAPN10	ENSG00000142330.19	11.850	29.761	-1.259	8.61e-120
CAPN10-AS1	ENSG00000260942.1	0.540	2.990	-1.373	4.24e-150
CAPN3	ENSG00000092529.22	6.125	19.710	-1.539	2.44e-46
CAPRIN2	ENSG00000110888.17	6.140	26.110	-1.925	5.03e-214
CARD10	ENSG00000100065.14	5.065	12.240	-1.126	1.31e-82
CARTPT	ENSG00000164326.4	0.095	1.980	-1.444	1.23e-9
CASP12	ENSG00000204403.9	0.345	1.970	-1.143	1.55e-126
CASP4	ENSG00000196954.12	12.830	29.311	-1.132	6.18e-60
CASQ2	ENSG00000118729.11	0.730	2.790	-1.131	2.24e-87
CASZ1	ENSG00000130940.14	1.385	5.380	-1.420	3.01e-169
CATIP-AS1	ENSG00000225062.1	0.940	3.580	-1.239	7.86e-137
CATSPER1	ENSG00000175294.5	2.635	0.140	1.673	3.83e-99
CATSPER2	ENSG00000166762.16	3.000	10.000	-1.459	2.08e-128
CBFA2T3	ENSG00000129993.14	1.150	5.250	-1.540	8.15e-145
CBLB	ENSG00000114423.18	7.625	19.340	-1.238	7.26e-161
CBLN1	ENSG00000102924.11	4.435	1.670	1.025	1.89e-23
CBWD5	ENSG00000147996.16	23.471	48.060	-1.003	1.19e-112
CCDC130	ENSG00000104957.13	21.415	88.101	-1.991	4.57e-195
CCDC136	ENSG00000128596.16	0.630	2.360	-1.044	5.47e-131
CCDC14	ENSG00000175455.14	11.280	34.570	-1.534	1.16e-118
CCDC142	ENSG00000135637.13	2.380	6.880	-1.221	1.28e-159
CCDC146	ENSG00000135205.14	4.795	22.941	-2.047	1.25e-163
CCDC154	ENSG00000197599.12	2.000	6.210	-1.265	1.95e-49
CCDC17	ENSG00000159588.14	0.380	3.280	-1.633	6.98e-205
CCDC180	ENSG00000197816.13	1.795	10.060	-1.984	2.94e-190
CCDC183	ENSG00000213213.13	1.735	6.340	-1.424	9.98e-133
CCDC3	ENSG00000151468.10	6.585	15.590	-1.129	1.13e-65
CCDC39	ENSG00000145075.11	0.210	2.160	-1.385	1.12e-238
CCDC40	ENSG00000141519.14	2.830	10.120	-1.538	7.52e-161
CCDC57	ENSG00000176155.18	17.640	70.262	-1.935	7.22e-177
CCDC64	ENSG00000135127.11	10.390	25.801	-1.235	8.13e-74
CCDC66	ENSG00000180376.16	6.965	19.950	-1.395	3.70e-161
CCDC68	ENSG00000166510.13	0.650	3.440	-1.428	2.97e-160
CCDC69	ENSG00000198624.12	5.400	13.100	-1.140	2.89e-52
CCDC74B	ENSG00000152076.18	4.230	10.360	-1.119	1.10e-66
CCDC84	ENSG00000186166.8	13.150	54.270	-1.966	1.30e-147
CCDC93	ENSG00000125633.10	8.550	21.459	-1.234	8.50e-132
CCL13	ENSG00000181374.7	4.410	1.210	1.292	2.00e-28
CCL14	ENSG00000276409.4	22.106	110.890	-2.276	1.06e-126
CCL17	ENSG00000102970.10	3.005	0.150	1.800	8.00e-60
CCL18	ENSG00000275385.1	19.055	1.320	3.112	9.42e-63
CCL19	ENSG00000172724.11	2.545	18.900	-2.489	1.10e-33
CCL21	ENSG00000137077.7	3.350	432.602	-6.639	1.44e-175
CCL28	ENSG00000151882.11	10.240	22.250	-1.049	2.38e-79
CCL3	ENSG00000277632.1	6.435	1.760	1.430	7.85e-40
CCL4L2	ENSG00000276070.4	3.075	0.800	1.179	1.10e-18
CCM2L	ENSG00000101331.15	3.915	10.350	-1.207	1.21e-75
CCND1	ENSG00000110092.3	139.608	30.600	2.154	4.71e-183
CCND2	ENSG00000118971.7	60.475	23.450	1.330	8.29e-102
CCNL1	ENSG00000163660.11	36.390	156.399	-2.074	1.53e-174
CCNL2	ENSG00000221978.11	57.960	310.510	-2.401	2.10e-134
CCP110	ENSG00000103540.16	4.240	9.940	-1.062	2.27e-126
CCR10	ENSG00000184451.5	0.620	2.620	-1.160	4.03e-87
CCT6P3	ENSG00000234585.6	3.480	8.010	-1.008	2.12e-99
CD164L2	ENSG00000174950.10	3.410	0.380	1.676	1.14e-93
CD207	ENSG00000116031.8	1.250	0.070	1.072	3.22e-53
CD248	ENSG00000174807.3	9.075	29.900	-1.617	2.33e-67
CD300LG	ENSG00000161649.12	0.150	1.530	-1.138	6.37e-91
CD302	ENSG00000241399.6	8.960	20.490	-1.109	6.65e-86
CD34	ENSG00000174059.16	33.715	69.430	-1.021	3.13e-59
CD36	ENSG00000135218.17	9.445	85.531	-3.050	1.02e-125
CD38	ENSG00000004468.12	0.590	2.240	-1.027	4.87e-34
CD44	ENSG00000026508.16	204.130	83.858	1.273	5.64e-88
CD52	ENSG00000169442.8	49.900	14.440	1.721	1.31e-29
CD55	ENSG00000196352.13	100.384	23.039	2.076	6.08e-85
CD63	ENSG00000135404.11	1915.691	896.897	1.094	2.05e-176
CD69	ENSG00000110848.8	2.315	6.340	-1.147	1.89e-31
CD74	ENSG00000019582.14	1771.615	818.761	1.113	1.60e-32
CD82	ENSG00000085117.11	37.120	16.340	1.136	1.89e-50
CD83	ENSG00000112149.9	10.135	3.870	1.193	3.79e-65
CDADC1	ENSG00000102543.14	5.695	12.430	-1.004	4.33e-116
CDC25B	ENSG00000101224.17	22.149	50.520	-1.154	3.73e-66
CDH1	ENSG00000039068.18	186.243	92.443	1.003	2.84e-56
CDH12P1	ENSG00000254335.1	1.460	5.310	-1.359	1.13e-38
CDH12P2	ENSG00000249230.1	0.000	2.230	-1.692	1.79e-18
CDH12P3	ENSG00000253492.1	1.460	5.310	-1.359	1.13e-38
CDH13	ENSG00000140945.15	8.325	3.510	1.048	1.74e-53
CDH16	ENSG00000166589.12	0.990	40.850	-4.394	2.39e-147
CDH2	ENSG00000170558.8	12.120	0.750	2.906	1.11e-102
CDH24	ENSG00000139880.19	3.970	9.660	-1.101	2.21e-53
CDH3	ENSG00000062038.13	57.984	2.170	4.218	4.44e-183
CDH4	ENSG00000179242.15	1.480	0.190	1.059	1.52e-67
CDH5	ENSG00000179776.17	19.680	40.470	-1.004	4.03e-62
CDH6	ENSG00000113361.12	5.600	2.230	1.031	1.34e-46
CDHR3	ENSG00000128536.15	0.830	4.810	-1.667	2.17e-193
CDK10	ENSG00000185324.21	71.315	158.726	-1.143	2.04e-111
CDK11A	ENSG00000008128.22	16.105	73.878	-2.130	2.62e-162
CDK3	ENSG00000250506.6	4.765	19.191	-1.808	1.45e-120
CDK5RAP3	ENSG00000108465.14	104.184	310.273	-1.565	1.66e-160
CDKL1	ENSG00000100490.9	1.705	7.220	-1.604	2.83e-130
CDKN1A	ENSG00000124762.13	144.772	70.849	1.021	1.92e-37
CDKN2B	ENSG00000147883.10	2.955	0.860	1.088	1.39e-76
CDON	ENSG00000064309.14	3.660	18.320	-2.052	9.00e-101
CDRT1	ENSG00000241322.8	0.250	1.930	-1.229	4.68e-150
CDRT4	ENSG00000239704.10	5.180	22.740	-1.942	1.41e-77
CDSN	ENSG00000204539.3	2.458	0.000	1.790	2.62e-74
CDT1	ENSG00000167513.8	4.250	0.840	1.513	4.13e-151
CEACAM1	ENSG00000079385.21	1.040	4.430	-1.412	1.21e-80
CEACAM19	ENSG00000186567.12	1.730	11.000	-2.136	1.32e-163
CEACAM6	ENSG00000086548.8	1.400	0.110	1.112	6.49e-49
CEBPD	ENSG00000221869.4	35.050	92.847	-1.380	2.25e-49
CECR2	ENSG00000099954.18	0.085	1.930	-1.433	8.01e-200
CECR7	ENSG00000237438.6	0.690	2.740	-1.146	1.54e-72
CEL	ENSG00000170835.13	0.380	2.110	-1.172	7.11e-110
CELF4	ENSG00000101489.18	2.540	0.530	1.210	4.96e-85
CELF6	ENSG00000140488.14	1.265	15.340	-2.851	6.10e-193
CEMP1	ENSG00000205923.3	3.425	7.850	-1.000	3.53e-43
CENPJ	ENSG00000151849.14	2.460	23.600	-2.830	1.21e-200
CENPM	ENSG00000100162.14	3.125	0.750	1.237	5.29e-85
CENPT	ENSG00000102901.12	11.050	68.341	-2.525	4.58e-235
CEP126	ENSG00000110318.13	1.920	5.210	-1.089	1.25e-150
CEP128	ENSG00000100629.16	2.400	6.010	-1.044	5.93e-122
CEP152	ENSG00000103995.13	0.730	2.930	-1.184	7.16e-186
CEP164	ENSG00000110274.14	10.165	26.570	-1.304	1.90e-134
CEP85	ENSG00000130695.13	4.075	11.440	-1.293	4.64e-143
CEP95	ENSG00000258890.6	18.355	67.611	-1.826	3.19e-183
CERS6-AS1	ENSG00000227617.8	25.960	12.420	1.006	1.54e-59
CES1	ENSG00000198848.12	4.625	13.550	-1.371	7.84e-24
CES4A	ENSG00000172824.14	7.535	31.650	-1.936	1.04e-102
CFAP221	ENSG00000163075.12	1.300	3.710	-1.034	9.23e-86
CFAP43	ENSG00000197748.12	1.125	5.490	-1.611	2.07e-156
CFAP44	ENSG00000206530.8	2.370	11.060	-1.839	9.47e-137
CFAP69	ENSG00000105792.19	2.935	11.700	-1.690	1.04e-179
CFAP70	ENSG00000156042.17	4.460	17.111	-1.730	3.95e-102
CFB	ENSG00000243649.8	60.166	23.000	1.350	3.15e-7
CFD	ENSG00000197766.7	8.255	246.304	-4.740	2.90e-259
CFH	ENSG00000000971.15	38.584	109.000	-1.475	1.05e-62
CFI	ENSG00000205403.12	58.860	19.910	1.517	2.02e-40
CFLAR	ENSG00000003402.19	40.086	86.312	-1.088	5.54e-98
CFLAR-AS1	ENSG00000226312.7	0.610	3.180	-1.376	1.52e-124
CH17-258A22.4	ENSG00000274615.1	2.940	9.990	-1.480	2.48e-73
CH17-472G23.4	ENSG00000275131.1	0.910	3.110	-1.106	6.50e-132
CH507-396I9.7	ENSG00000277277.2	0.710	3.160	-1.283	4.80e-97
CH507-42P11.8	ENSG00000275993.2	6.335	13.930	-1.025	5.62e-13
CH507-513H4.5	ENSG00000281383.1	3.765	0.570	1.602	1.97e-82
CHAD	ENSG00000136457.9	0.510	3.910	-1.701	6.05e-130
CHCHD10	ENSG00000250479.8	132.628	275.669	-1.050	2.98e-53
CHD3	ENSG00000170004.16	35.779	102.999	-1.500	1.39e-178
CHFR	ENSG00000072609.17	8.310	20.619	-1.215	9.88e-149
CHI3L1	ENSG00000133048.12	104.202	8.210	3.514	9.58e-47
CHI3L2	ENSG00000064886.13	24.530	9.270	1.314	9.72e-31
CHIT1	ENSG00000133063.15	10.505	1.090	2.461	3.33e-50
CHKA	ENSG00000110721.11	26.580	87.942	-1.689	5.79e-159
CHKB	ENSG00000100288.19	45.656	141.631	-1.612	2.12e-124
CHKB-CPT1B	ENSG00000254413.8	5.590	14.880	-1.269	9.58e-67
CHRD	ENSG00000090539.15	0.930	15.070	-3.058	4.28e-211
CHRDL1	ENSG00000101938.14	0.660	33.460	-4.376	4.55e-231
CHRFAM7A	ENSG00000166664.13	1.000	3.360	-1.124	2.05e-80
CHST2	ENSG00000175040.5	23.250	7.170	1.570	1.45e-90
CICP14	ENSG00000281490.1	3.150	11.580	-1.600	7.26e-128
CITED1	ENSG00000125931.10	278.222	5.610	5.401	1.40e-161
CITF22-49E9.3	ENSG00000278869.1	0.420	1.880	-1.020	1.51e-124
CKLF	ENSG00000217555.12	58.444	23.321	1.289	7.38e-130
CKM	ENSG00000104879.4	0.040	2.230	-1.635	2.24e-90
CKS1BP3	ENSG00000268942.2	2.480	0.000	1.799	5.76e-50
CKS2	ENSG00000123975.4	34.309	7.400	2.072	7.50e-159
CLASRP	ENSG00000104859.14	27.330	129.444	-2.203	2.09e-183
CLCN2	ENSG00000114859.14	2.750	6.760	-1.049	1.26e-154
CLCN6	ENSG00000011021.21	5.110	18.430	-1.669	3.44e-192
CLCNKA	ENSG00000186510.11	0.500	29.191	-4.331	4.64e-189
CLCNKB	ENSG00000184908.17	2.390	15.420	-2.276	1.29e-126
CLDN1	ENSG00000163347.5	141.533	5.770	4.396	8.87e-155
CLDN10	ENSG00000134873.9	12.540	0.190	3.508	2.40e-89
CLDN15	ENSG00000106404.13	3.530	10.780	-1.379	1.60e-121
CLDN16	ENSG00000113946.3	23.274	0.280	4.245	2.48e-157
CLDN2	ENSG00000165376.10	2.325	0.190	1.482	4.21e-75
CLDN4	ENSG00000189143.9	333.674	135.673	1.292	2.23e-68
CLDN5	ENSG00000184113.9	16.360	90.427	-2.397	1.80e-135
CLDN7	ENSG00000181885.18	199.901	95.471	1.058	1.37e-83
CLDN9	ENSG00000213937.3	6.385	0.360	2.441	1.58e-128
CLEC18B	ENSG00000140839.11	0.200	1.430	-1.018	1.97e-115
CLEC1A	ENSG00000150048.10	1.805	7.140	-1.537	3.85e-132
CLEC4E	ENSG00000166523.7	1.265	6.870	-1.797	1.53e-87
CLHC1	ENSG00000162994.15	3.995	11.240	-1.293	1.41e-135
CLK1	ENSG00000013441.15	81.475	241.285	-1.555	2.43e-118
CLK2	ENSG00000176444.18	26.704	97.930	-1.836	1.06e-169
CLK4	ENSG00000113240.12	12.330	37.749	-1.539	2.87e-156
CLMN	ENSG00000165959.11	1.570	11.020	-2.226	7.30e-251
CLMP	ENSG00000166250.11	0.560	2.270	-1.068	4.76e-61
CLSTN2	ENSG00000158258.15	0.140	2.230	-1.503	3.89e-184
CLTCL1	ENSG00000070371.15	3.000	12.020	-1.703	3.85e-207
CLU	ENSG00000120885.19	9679.722	3203.425	1.595	5.10e-34
CLUH	ENSG00000132361.16	12.965	39.439	-1.534	4.32e-192
CLUHP3	ENSG00000131797.12	7.820	17.340	-1.056	4.63e-116
CLUL1	ENSG00000079101.16	2.105	5.580	-1.083	1.28e-55
CMAHP	ENSG00000168405.14	13.405	75.530	-2.409	4.72e-158
CMB9-55F22.1	ENSG00000279672.1	1.250	4.470	-1.282	5.20e-99
CMKLR1	ENSG00000174600.13	1.950	7.960	-1.603	4.63e-111
CMTM6	ENSG00000091317.7	50.289	23.730	1.052	5.79e-77
CNFN	ENSG00000105427.9	7.135	1.700	1.591	2.15e-122
CNN1	ENSG00000130176.7	3.865	19.521	-2.077	2.71e-89
CNOT3	ENSG00000088038.17	25.980	53.530	-1.015	2.95e-149
CNR1	ENSG00000118432.12	0.230	3.020	-1.709	4.80e-96
CNRIP1	ENSG00000119865.8	3.840	12.660	-1.497	4.03e-144
CNTD1	ENSG00000176563.9	0.510	2.030	-1.005	6.90e-170
CNTFR	ENSG00000122756.14	0.235	11.410	-3.329	2.62e-115
CNTN3	ENSG00000113805.8	0.370	1.970	-1.116	2.65e-124
CNTN5	ENSG00000149972.10	0.150	1.590	-1.171	6.32e-98
CNTNAP1	ENSG00000108797.11	1.710	6.620	-1.491	4.94e-102
CNTNAP3B	ENSG00000154529.14	0.360	3.980	-1.873	5.05e-176
COL11A2	ENSG00000204248.10	0.735	4.240	-1.595	2.67e-55
COL12A1	ENSG00000111799.20	3.310	13.920	-1.791	4.62e-72
COL13A1	ENSG00000197467.13	7.665	1.780	1.640	2.80e-86
COL16A1	ENSG00000084636.17	31.075	97.301	-1.616	3.81e-119
COL18A1	ENSG00000182871.14	53.365	115.247	-1.096	1.13e-68
COL23A1	ENSG00000050767.15	14.454	86.629	-2.503	4.87e-118
COL25A1	ENSG00000188517.14	0.320	3.220	-1.677	5.64e-142
COL27A1	ENSG00000196739.14	1.820	19.840	-2.886	4.04e-215
COL4A3	ENSG00000169031.18	9.590	34.640	-1.751	2.88e-129
COL4A5	ENSG00000188153.12	4.995	14.740	-1.393	1.39e-85
COL5A3	ENSG00000080573.6	2.510	13.060	-2.002	1.19e-89
COL6A1	ENSG00000142156.14	36.289	168.615	-2.185	2.02e-122
COL6A2	ENSG00000142173.14	61.825	203.826	-1.705	6.85e-81
COL6A3	ENSG00000163359.15	11.305	59.721	-2.303	2.12e-76
COL6A4P2	ENSG00000228252.8	0.255	2.110	-1.309	2.26e-85
COL8A1	ENSG00000144810.15	68.707	24.800	1.434	3.52e-64
COL8A2	ENSG00000171812.10	28.874	7.610	1.795	6.89e-38
COL9A2	ENSG00000049089.13	4.540	13.780	-1.416	2.94e-83
COL9A3	ENSG00000092758.15	2.585	25.221	-2.871	1.50e-47
COLCA2	ENSG00000214290.7	4.200	9.740	-1.046	8.49e-60
COLEC11	ENSG00000118004.17	2.705	15.780	-2.179	1.57e-120
COLEC12	ENSG00000158270.11	1.050	7.960	-2.128	4.90e-135
COLGALT1	ENSG00000130309.10	13.250	28.839	-1.066	5.09e-94
COPZ2	ENSG00000005243.9	19.925	53.772	-1.388	5.67e-92
COQ10A	ENSG00000135469.13	8.540	20.129	-1.147	7.39e-165
CORO2A	ENSG00000106789.12	5.090	1.010	1.599	9.02e-140
CORO2B	ENSG00000103647.12	1.540	7.300	-1.708	9.15e-138
CORO6	ENSG00000167549.18	16.344	165.719	-3.265	8.25e-109
CORO7	ENSG00000262246.5	11.105	25.980	-1.156	3.92e-120
COX7CP1	ENSG00000235957.1	0.485	6.280	-2.293	3.89e-107
CP	ENSG00000047457.13	2.255	20.369	-2.715	9.66e-133
CPED1	ENSG00000106034.17	0.920	3.460	-1.216	7.53e-124
CPLX1	ENSG00000168993.14	0.670	6.110	-2.090	2.73e-174
CPNE4	ENSG00000196353.11	1.435	0.140	1.095	8.09e-56
CPNE8	ENSG00000139117.13	3.260	7.850	-1.055	7.26e-144
CPSF1	ENSG00000071894.14	52.625	115.080	-1.114	1.23e-65
CPSF3L	ENSG00000127054.18	63.590	152.862	-1.252	1.94e-149
CPSF7	ENSG00000149532.15	36.304	88.388	-1.261	8.40e-139
