GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
BRICD5	ENSG00000182685.7	2.340	6.040	-1.076	9.89e-6
BRINP1	ENSG00000078725.12	0.340	1.710	-1.016	4.89e-47
BRIP1	ENSG00000136492.8	1.980	0.360	1.132	4.87e-77
BROX	ENSG00000162819.11	33.550	14.970	1.113	7.67e-49
BSCL2	ENSG00000168000.14	95.127	40.399	1.215	5.36e-63
BSPRY	ENSG00000119411.10	26.299	11.390	1.140	6.06e-47
BST2	ENSG00000130303.12	245.298	118.159	1.048	7.15e-14
BTAF1	ENSG00000095564.13	7.700	19.590	-1.243	2.13e-60
BTBD19	ENSG00000222009.8	1.840	5.340	-1.159	3.33e-47
BTNL9	ENSG00000165810.16	1.600	95.041	-5.207	3.18e-291
BUB1	ENSG00000169679.14	8.100	0.450	2.650	1.11e-163
BUB1B	ENSG00000156970.12	7.120	0.720	2.239	1.74e-150
BUB3	ENSG00000154473.17	94.601	45.439	1.042	6.08e-79
BZW1P2	ENSG00000198406.7	27.380	10.530	1.299	2.80e-11
BZW2	ENSG00000136261.14	80.320	36.319	1.124	5.25e-76
C10orf10	ENSG00000165507.8	32.599	369.670	-3.464	3.49e-165
C10orf128	ENSG00000204161.13	5.120	24.540	-2.061	4.62e-127
C10orf35	ENSG00000171224.8	14.710	6.140	1.138	2.40e-55
C10orf54	ENSG00000107738.19	15.460	67.232	-2.051	1.63e-141
C10orf90	ENSG00000154493.17	0.100	1.750	-1.322	3.10e-121
C11orf53	ENSG00000150750.6	0.170	1.390	-1.030	8.16e-93
C11orf96	ENSG00000187479.5	8.130	56.889	-2.665	1.52e-80
C14orf180	ENSG00000184601.10	0.070	9.590	-3.307	5.96e-174
C15orf48	ENSG00000166920.10	31.169	3.360	2.883	6.01e-65
C15orf52	ENSG00000188549.12	4.380	11.890	-1.261	7.19e-44
C16orf59	ENSG00000162062.14	5.630	0.900	1.803	1.15e-138
C16orf71	ENSG00000166246.13	3.420	0.880	1.233	7.32e-53
C16orf86	ENSG00000159761.14	1.420	5.170	-1.350	2.00e-97
C16orf89	ENSG00000153446.15	3.570	16.500	-1.937	9.93e-36
C19orf33	ENSG00000167644.11	47.149	10.580	2.056	4.32e-20
C19orf48	ENSG00000167747.13	42.730	19.929	1.063	5.47e-77
C19orf80	ENSG00000130173.13	0.130	2.460	-1.614	4.71e-112
C1orf233	ENSG00000228594.3	9.500	1.660	1.981	4.03e-103
C1orf43	ENSG00000143612.18	271.535	122.097	1.147	6.58e-113
C1orf64	ENSG00000183888.4	4.530	1.550	1.117	6.36e-8
C1orf95	ENSG00000203685.9	0.260	1.990	-1.247	4.00e-27
C1QTNF1	ENSG00000173918.14	12.410	74.651	-2.496	1.65e-102
C1QTNF6	ENSG00000133466.13	17.450	4.840	1.660	2.59e-89
C1QTNF7	ENSG00000163145.12	0.440	3.070	-1.499	2.23e-94
C1R	ENSG00000159403.15	144.046	364.455	-1.333	8.26e-57
C1S	ENSG00000182326.14	145.956	382.787	-1.385	5.41e-44
C20orf194	ENSG00000088854.12	3.980	9.160	-1.029	5.60e-101
C2CD2	ENSG00000157617.16	9.490	22.850	-1.185	4.36e-81
C2CD4B	ENSG00000205502.3	0.440	2.280	-1.188	1.54e-43
C2orf15	ENSG00000273045.5	5.250	1.350	1.411	1.67e-65
C2orf40	ENSG00000119147.9	1.680	48.020	-4.193	2.18e-161
C2orf54	ENSG00000172478.17	2.250	0.250	1.379	2.35e-27
C2orf82	ENSG00000182600.9	1.230	6.150	-1.681	1.14e-36
C2orf88	ENSG00000187699.10	0.680	4.130	-1.611	5.84e-134
C3	ENSG00000125730.16	277.356	572.169	-1.042	7.23e-35
C3orf14	ENSG00000114405.10	52.182	17.030	1.561	1.14e-38
C3orf52	ENSG00000114529.12	6.440	1.750	1.436	2.85e-38
C3orf67	ENSG00000163689.18	2.360	0.570	1.098	4.21e-71
C3orf80	ENSG00000180044.4	2.430	0.460	1.232	4.28e-82
C4A	ENSG00000244731.7	282.752	80.828	1.794	6.74e-14
C4B	ENSG00000224389.8	275.688	83.031	1.719	3.50e-13
C5AR2	ENSG00000134830.5	5.200	1.670	1.215	1.37e-19
C5orf30	ENSG00000181751.9	15.911	7.420	1.006	5.86e-22
C6	ENSG00000039537.13	0.270	3.110	-1.694	2.63e-77
C6orf132	ENSG00000188112.8	17.950	7.890	1.092	3.28e-53
C6orf99	ENSG00000203711.11	1.760	0.230	1.166	2.29e-94
C7	ENSG00000112936.18	3.260	42.721	-3.359	1.30e-80
C8orf46	ENSG00000169085.11	0.700	2.500	-1.042	8.46e-19
C8orf88	ENSG00000253250.2	1.060	6.130	-1.791	1.06e-181
C9orf116	ENSG00000160345.12	18.510	3.740	2.041	1.35e-69
C9orf152	ENSG00000188959.9	12.370	3.980	1.425	5.02e-13
CA12	ENSG00000074410.13	97.153	19.960	2.227	5.67e-19
CA3	ENSG00000164879.6	0.560	4.740	-1.880	2.04e-111
CA4	ENSG00000167434.9	0.110	35.121	-5.024	0.00e+0
CABP1	ENSG00000157782.9	0.370	2.720	-1.441	3.55e-178
CABYR	ENSG00000154040.20	9.520	4.060	1.056	8.84e-29
CACFD1	ENSG00000160325.14	23.140	7.900	1.440	1.06e-87
CACHD1	ENSG00000158966.13	2.620	13.420	-1.994	1.48e-155
CACNG4	ENSG00000075461.5	23.550	2.900	2.654	6.93e-46
CACYBP	ENSG00000116161.17	99.181	45.370	1.111	7.51e-88
CADM3	ENSG00000162706.12	0.600	7.050	-2.331	6.87e-119
CADM3-AS1	ENSG00000225670.4	0.110	2.290	-1.568	1.05e-196
CADM4	ENSG00000105767.2	24.849	11.120	1.093	2.46e-32
CAHM	ENSG00000270419.1	0.320	1.900	-1.136	1.16e-121
CALB2	ENSG00000172137.18	3.610	27.801	-2.643	1.95e-54
CALCOCO1	ENSG00000012822.15	48.680	131.033	-1.410	1.96e-121
CALR	ENSG00000179218.13	634.202	267.111	1.244	1.53e-126
CAMK1	ENSG00000134072.10	10.310	30.781	-1.491	2.40e-105
CANT1	ENSG00000171302.16	73.170	19.960	1.823	1.09e-90
CAPG	ENSG00000042493.15	267.296	99.401	1.418	1.64e-71
CAPN11	ENSG00000137225.12	0.440	4.840	-2.020	2.73e-234
CAPN13	ENSG00000162949.16	17.730	3.780	1.970	9.65e-33
CAPN3	ENSG00000092529.22	2.110	14.220	-2.291	6.06e-143
CAPN6	ENSG00000077274.8	0.540	4.680	-1.883	7.89e-40
CAPN9	ENSG00000135773.12	2.370	0.250	1.431	1.28e-40
CAPRIN1	ENSG00000135387.19	142.014	68.921	1.032	5.74e-51
CAPS	ENSG00000105519.12	30.610	13.870	1.088	2.40e-33
CASC5	ENSG00000137812.19	2.320	0.230	1.432	5.45e-117
CASK	ENSG00000147044.20	23.100	10.730	1.039	2.43e-32
CASP10	ENSG00000003400.14	2.480	5.970	-1.002	1.67e-45
CASP6	ENSG00000138794.9	29.709	14.300	1.005	6.38e-51
CASQ2	ENSG00000118729.11	0.490	4.860	-1.976	9.46e-158
CAT	ENSG00000121691.4	46.960	131.288	-1.464	2.26e-121
CAV1	ENSG00000105974.11	30.500	252.737	-3.010	1.94e-196
CAV2	ENSG00000105971.14	13.400	89.803	-2.657	2.28e-181
CBLC	ENSG00000142273.10	14.880	5.980	1.186	2.77e-36
CBX3	ENSG00000122565.18	181.886	90.302	1.002	5.06e-105
CBX4	ENSG00000141582.14	22.239	9.210	1.187	7.77e-76
CBX7	ENSG00000100307.12	9.560	35.461	-1.788	1.14e-119
CCDC117	ENSG00000159873.9	17.060	7.920	1.018	8.61e-33
CCDC125	ENSG00000183323.12	12.360	4.750	1.216	1.67e-29
CCDC130	ENSG00000104957.13	19.120	44.409	-1.174	7.01e-25
CCDC136	ENSG00000128596.16	1.120	3.390	-1.050	1.86e-69
CCDC152	ENSG00000198865.9	1.390	4.430	-1.184	4.38e-71
CCDC160	ENSG00000203952.9	3.110	0.720	1.257	5.59e-17
CCDC167	ENSG00000198937.8	41.541	11.260	1.795	4.63e-180
CCDC178	ENSG00000166960.16	0.420	5.530	-2.201	4.56e-229
CCDC3	ENSG00000151468.10	6.260	30.619	-2.123	1.51e-125
CCDC34	ENSG00000109881.16	13.390	5.920	1.056	2.12e-30
CCDC39	ENSG00000145075.11	0.420	2.210	-1.177	6.85e-92
CCDC47	ENSG00000108588.13	77.858	37.780	1.024	1.49e-23
CCDC64	ENSG00000135127.11	11.720	1.630	2.274	6.90e-147
CCDC68	ENSG00000166510.13	0.490	2.570	-1.261	3.81e-50
CCDC69	ENSG00000198624.12	6.190	43.770	-2.638	3.52e-150
CCDC78	ENSG00000162004.16	4.370	1.070	1.375	6.89e-43
CCDC8	ENSG00000169515.5	4.110	12.430	-1.394	1.05e-51
CCDC80	ENSG00000091986.15	72.338	150.111	-1.043	2.03e-25
CCDC82	ENSG00000149231.11	6.100	24.591	-1.850	1.98e-119
CCDC84	ENSG00000186166.8	9.490	28.869	-1.510	8.80e-70
CCDC85A	ENSG00000055813.5	0.320	2.300	-1.322	7.19e-98
CCDC85B	ENSG00000175602.3	9.370	23.740	-1.254	1.25e-9
CCDC85C	ENSG00000205476.8	11.500	4.480	1.190	2.41e-38
CCDC96	ENSG00000173013.5	3.280	1.090	1.034	1.83e-38
CCL11	ENSG00000172156.3	1.150	0.040	1.048	1.02e-71
CCL14	ENSG00000276409.4	14.790	285.569	-4.182	1.32e-137
CCL15-CCL14	ENSG00000275688.4	0.180	1.590	-1.134	2.12e-46
CCL21	ENSG00000137077.7	8.340	72.690	-2.980	4.83e-62
CCL23	ENSG00000274736.4	0.350	2.680	-1.447	1.44e-103
CCL28	ENSG00000151882.11	5.920	41.091	-2.605	4.78e-68
CCL3L3	ENSG00000276085.1	3.080	0.850	1.141	8.36e-13
CCL4L2	ENSG00000276070.4	8.080	1.440	1.896	5.49e-23
CCL5	ENSG00000271503.5	25.751	9.100	1.405	7.37e-16
CCM2L	ENSG00000101331.15	2.110	9.370	-1.737	4.59e-142
CCNA2	ENSG00000145386.9	9.010	1.340	2.097	2.48e-130
CCNB1	ENSG00000134057.14	44.581	4.770	2.982	9.81e-209
CCNB2	ENSG00000157456.7	16.610	1.030	3.117	5.52e-185
CCND1	ENSG00000110092.3	121.136	43.239	1.465	4.53e-26
CCNE1	ENSG00000105173.13	2.900	0.870	1.060	5.68e-48
CCNE2	ENSG00000175305.16	5.270	0.850	1.761	6.76e-87
CCNF	ENSG00000162063.12	8.400	1.770	1.763	6.78e-149
CCNL1	ENSG00000163660.11	41.340	116.783	-1.476	5.78e-103
CCNL2	ENSG00000221978.11	45.610	177.293	-1.936	2.16e-61
CCNO	ENSG00000152669.8	3.970	1.270	1.131	5.37e-14
CCR10	ENSG00000184451.5	0.420	3.260	-1.585	8.55e-83
CCR5	ENSG00000160791.13	3.200	0.650	1.348	3.36e-32
CCT3	ENSG00000163468.14	298.109	94.509	1.647	4.47e-181
CD2	ENSG00000116824.4	8.720	2.420	1.507	8.67e-19
CD200	ENSG00000091972.18	7.400	16.090	-1.025	1.24e-56
CD209	ENSG00000090659.17	0.670	3.380	-1.391	7.96e-91
CD24	ENSG00000272398.5	632.665	152.471	2.046	9.73e-34
CD248	ENSG00000174807.3	19.700	80.420	-1.976	1.57e-86
CD24P4	ENSG00000185275.6	1.350	0.000	1.233	3.25e-16
CD300LG	ENSG00000161649.12	0.360	55.479	-5.376	0.00e+0
CD302	ENSG00000241399.6	7.550	21.240	-1.379	9.90e-82
CD34	ENSG00000174059.16	25.040	102.068	-1.985	2.16e-130
CD36	ENSG00000135218.17	19.821	528.697	-4.669	3.48e-140
CD3D	ENSG00000167286.9	7.960	3.100	1.128	3.16e-13
CD3E	ENSG00000198851.9	10.460	4.310	1.110	3.84e-8
CD3EAP	ENSG00000117877.10	6.020	2.150	1.156	5.87e-87
CD48	ENSG00000117091.9	15.290	4.910	1.463	9.64e-20
CD52	ENSG00000169442.8	50.380	21.860	1.168	3.25e-12
CD86	ENSG00000114013.15	6.040	2.270	1.106	3.08e-33
CD9	ENSG00000010278.11	488.867	222.597	1.131	6.74e-65
CDC14B	ENSG00000081377.16	3.120	11.010	-1.544	2.20e-141
CDC20	ENSG00000117399.13	25.351	1.540	3.375	2.37e-173
CDC25A	ENSG00000164045.11	2.180	0.370	1.215	4.85e-77
CDC25C	ENSG00000158402.18	3.450	0.140	1.965	2.91e-161
CDC42EP3	ENSG00000163171.7	10.830	26.139	-1.198	5.60e-49
CDC42EP5	ENSG00000167617.2	9.000	20.900	-1.131	1.79e-26
CDC45	ENSG00000093009.9	6.370	0.630	2.177	7.45e-134
CDC6	ENSG00000094804.9	8.140	0.640	2.478	6.90e-112
CDCA2	ENSG00000184661.13	2.760	0.220	1.624	1.84e-96
CDCA3	ENSG00000111665.11	14.850	2.000	2.401	9.77e-146
CDCA4	ENSG00000170779.10	11.300	4.660	1.120	4.48e-101
CDCA5	ENSG00000146670.9	11.360	0.920	2.686	1.33e-166
CDCA8	ENSG00000134690.10	9.780	0.970	2.452	2.04e-164
CDCP1	ENSG00000163814.7	11.820	3.780	1.423	5.96e-44
CDH1	ENSG00000039068.18	121.996	36.091	1.729	1.42e-27
CDH11	ENSG00000140937.13	41.969	13.730	1.545	1.64e-30
CDH13	ENSG00000140945.15	7.840	18.410	-1.135	3.37e-61
CDH23	ENSG00000107736.19	1.240	5.190	-1.466	3.13e-104
CDH5	ENSG00000179776.17	12.340	47.589	-1.865	2.31e-113
CDK1	ENSG00000170312.15	27.889	3.030	2.842	2.82e-184
CDK11A	ENSG00000008128.22	14.930	45.711	-1.552	1.04e-38
CDK3	ENSG00000250506.6	2.770	8.430	-1.323	5.18e-47
CDK5	ENSG00000164885.12	19.350	6.320	1.475	2.42e-164
CDKN1C	ENSG00000129757.12	10.360	60.989	-2.448	1.06e-167
CDKN2A	ENSG00000147889.16	10.830	3.040	1.550	6.70e-38
CDKN2C	ENSG00000123080.10	11.930	26.841	-1.107	2.34e-69
CDKN3	ENSG00000100526.19	17.990	2.000	2.662	2.62e-177
CDO1	ENSG00000129596.4	1.660	23.801	-3.221	1.38e-192
CDRT4	ENSG00000239704.10	1.480	5.290	-1.343	2.16e-46
CDS1	ENSG00000163624.5	15.850	4.180	1.702	8.61e-76
CDT1	ENSG00000167513.8	6.540	0.820	2.051	3.29e-113
CEACAM19	ENSG00000186567.12	1.690	4.680	-1.078	5.44e-28
CEACAM5	ENSG00000105388.14	2.400	0.140	1.576	3.75e-32
CEACAM6	ENSG00000086548.8	11.940	0.500	3.109	3.23e-41
CEBPA	ENSG00000245848.2	9.690	35.179	-1.759	3.39e-68
CEBPD	ENSG00000221869.4	16.170	88.199	-2.377	4.86e-75
CECR7	ENSG00000237438.6	2.070	6.260	-1.242	3.02e-49
CELF2	ENSG00000048740.17	4.790	17.390	-1.667	1.07e-97
CELF6	ENSG00000140488.14	0.470	3.160	-1.501	4.21e-100
CELSR1	ENSG00000075275.16	40.090	8.890	2.055	4.39e-55
CENPA	ENSG00000115163.14	6.980	0.780	2.164	3.40e-109
CENPE	ENSG00000138778.11	2.660	0.330	1.460	3.07e-101
CENPF	ENSG00000117724.12	33.400	1.350	3.872	5.47e-214
CENPH	ENSG00000153044.9	10.580	4.170	1.163	4.69e-76
CENPI	ENSG00000102384.13	2.600	0.440	1.322	1.16e-90
CENPK	ENSG00000123219.12	5.100	1.300	1.407	4.48e-87
CENPL	ENSG00000120334.15	6.760	2.320	1.225	1.09e-97
CENPM	ENSG00000100162.14	11.530	1.170	2.530	6.78e-181
CENPN	ENSG00000166451.13	10.410	3.060	1.491	3.83e-77
CENPP	ENSG00000188312.13	5.970	2.280	1.087	8.18e-58
CENPT	ENSG00000102901.12	13.730	48.130	-1.738	1.83e-80
CENPU	ENSG00000151725.11	17.701	2.620	2.369	6.41e-156
CENPW	ENSG00000203760.8	15.180	6.950	1.025	2.07e-36
CEP112	ENSG00000154240.16	3.440	11.750	-1.522	3.07e-134
CEP55	ENSG00000138180.15	8.660	0.400	2.787	3.17e-172
CERS2	ENSG00000143418.19	331.254	116.033	1.505	3.19e-87
CERS4	ENSG00000090661.11	69.850	32.570	1.078	3.45e-24
CERS6	ENSG00000172292.14	29.681	7.440	1.862	4.58e-51
CERS6-AS1	ENSG00000227617.8	28.699	8.190	1.692	1.50e-40
CES1	ENSG00000198848.12	5.960	51.009	-2.902	7.20e-113
CES4A	ENSG00000172824.14	3.310	7.810	-1.031	3.66e-30
CETN2	ENSG00000147400.8	74.202	33.611	1.120	3.70e-92
CFAP69	ENSG00000105792.19	3.020	7.230	-1.034	7.25e-38
CFB	ENSG00000243649.8	220.433	44.901	2.270	5.07e-27
CFD	ENSG00000197766.7	14.950	571.218	-5.165	4.15e-157
CFH	ENSG00000000971.15	18.800	55.861	-1.522	6.88e-66
CFI	ENSG00000205403.12	7.950	22.860	-1.415	3.78e-70
CFL1	ENSG00000172757.12	1034.414	500.559	1.046	7.84e-143
CFL2	ENSG00000165410.14	11.660	36.699	-1.574	8.42e-125
CFLAR	ENSG00000003402.19	26.939	68.621	-1.317	9.91e-73
CFLAR-AS1	ENSG00000226312.7	0.290	1.640	-1.033	2.45e-113
CH17-13I23.3	ENSG00000277702.1	3.060	9.200	-1.329	8.18e-60
CH17-472G23.4	ENSG00000275131.1	0.950	3.690	-1.266	4.43e-90
CH507-42P11.8	ENSG00000275993.2	9.360	30.721	-1.614	3.04e-27
CH507-513H4.5	ENSG00000281383.1	4.710	0.760	1.698	9.64e-17
CHAF1B	ENSG00000159259.7	5.570	1.930	1.165	5.32e-81
CHEK1	ENSG00000149554.12	7.410	1.860	1.556	3.67e-98
CHI3L1	ENSG00000133048.12	24.899	61.729	-1.276	2.03e-16
CHKB	ENSG00000100288.19	24.560	70.150	-1.477	8.56e-76
CHL1	ENSG00000134121.9	1.030	10.680	-2.525	3.52e-170
CHL1-AS2	ENSG00000224318.5	0.080	1.780	-1.364	6.04e-229
CHPF	ENSG00000123989.13	61.010	23.119	1.362	3.76e-95
CHRD	ENSG00000090539.15	5.630	13.840	-1.162	9.49e-5
CHRDL1	ENSG00000101938.14	2.500	67.789	-4.297	3.18e-197
CHST2	ENSG00000175040.5	1.570	4.540	-1.108	5.41e-44
CHST3	ENSG00000122863.5	3.290	11.460	-1.538	1.01e-76
CHST7	ENSG00000147119.3	1.340	4.700	-1.284	2.66e-134
CHST9	ENSG00000154080.12	0.290	1.730	-1.082	4.24e-63
CIB1	ENSG00000185043.10	124.404	61.341	1.008	3.88e-70
CICP14	ENSG00000281490.1	3.230	8.450	-1.160	2.92e-44
CIDEA	ENSG00000176194.17	0.620	52.742	-5.052	3.28e-145
CIDEC	ENSG00000187288.10	1.350	204.917	-6.453	2.00e-163
CILP2	ENSG00000160161.9	3.270	0.390	1.619	9.71e-81
CISD2	ENSG00000145354.9	22.620	10.440	1.046	1.90e-82
CITED1	ENSG00000125931.10	1.610	5.770	-1.375	2.63e-29
CKAP2	ENSG00000136108.14	13.850	3.450	1.739	1.13e-102
CKAP2L	ENSG00000169607.12	3.260	0.180	1.852	5.13e-127
CKAP4	ENSG00000136026.13	59.581	21.891	1.404	1.00e-104
CKAP5	ENSG00000175216.14	50.751	21.800	1.183	1.72e-50
CKMT1A	ENSG00000223572.9	11.220	3.270	1.517	1.08e-21
CKMT1B	ENSG00000237289.9	11.060	3.930	1.291	5.02e-16
CKMT2	ENSG00000131730.15	0.840	4.570	-1.598	7.93e-149
CKS2	ENSG00000123975.4	85.129	9.380	3.053	7.87e-239
CLASRP	ENSG00000104859.14	27.410	70.741	-1.336	3.05e-30
CLCN3	ENSG00000109572.13	28.359	12.990	1.069	3.72e-11
CLCN6	ENSG00000011021.21	3.970	11.680	-1.351	4.77e-125
CLDN11	ENSG00000013297.10	3.130	25.300	-2.671	5.94e-135
CLDN15	ENSG00000106404.13	3.850	16.070	-1.815	2.01e-90
CLDN19	ENSG00000164007.10	0.080	1.380	-1.140	5.53e-127
CLDN3	ENSG00000165215.6	63.201	27.161	1.189	2.43e-31
CLDN5	ENSG00000184113.9	5.640	172.780	-4.710	1.56e-203
CLDN7	ENSG00000181885.18	104.372	39.450	1.381	7.36e-66
CLDN8	ENSG00000156284.5	2.450	15.290	-2.239	1.41e-56
CLDND2	ENSG00000160318.6	0.520	3.050	-1.414	2.07e-119
CLEC10A	ENSG00000132514.13	1.830	4.990	-1.082	1.61e-23
CLEC14A	ENSG00000176435.6	9.690	33.611	-1.695	1.72e-100
CLEC1A	ENSG00000150048.10	1.600	8.680	-1.897	5.39e-176
CLEC2B	ENSG00000110852.4	8.540	19.149	-1.079	2.78e-57
CLEC3B	ENSG00000163815.5	10.830	144.046	-3.616	2.29e-193
CLEC4G	ENSG00000182566.12	0.050	1.200	-1.067	8.65e-121
CLEC5A	ENSG00000258227.6	2.040	0.310	1.215	2.45e-56
CLGN	ENSG00000153132.12	4.890	0.520	1.954	1.42e-43
CLIC2	ENSG00000155962.12	5.740	14.760	-1.225	1.13e-71
CLIC5	ENSG00000112782.15	1.210	5.250	-1.500	7.52e-107
CLIP4	ENSG00000115295.19	4.340	18.590	-1.875	8.49e-110
CLK1	ENSG00000013441.15	52.789	156.595	-1.551	7.15e-95
CLK4	ENSG00000113240.12	10.000	26.170	-1.304	4.00e-94
CLMP	ENSG00000166250.11	6.750	22.869	-1.623	1.53e-104
CLPSL1	ENSG00000204140.9	2.330	0.290	1.368	6.78e-29
CLPSL2	ENSG00000196748.9	3.430	0.230	1.849	1.91e-53
CLSPN	ENSG00000092853.13	2.450	0.220	1.500	3.35e-97
CLTC	ENSG00000141367.11	193.326	85.171	1.173	1.44e-68
CLTCL1	ENSG00000070371.15	1.080	3.960	-1.254	2.47e-56
CMA1	ENSG00000092009.10	0.320	3.170	-1.659	6.52e-86
CMAHP	ENSG00000168405.14	11.020	27.739	-1.258	9.12e-28
CMBL	ENSG00000164237.8	43.501	14.890	1.486	6.03e-16
CMTM7	ENSG00000153551.13	20.141	45.041	-1.123	3.20e-38
CMYA5	ENSG00000164309.14	4.290	10.290	-1.094	9.17e-26
CNGA1	ENSG00000198515.13	0.340	1.870	-1.099	1.18e-51
CNIH2	ENSG00000174871.10	3.650	0.700	1.452	2.41e-87
CNN1	ENSG00000130176.7	12.210	110.698	-3.080	8.69e-126
CNR1	ENSG00000118432.12	0.240	4.070	-2.032	3.18e-104
CNRIP1	ENSG00000119865.8	5.940	25.599	-1.938	1.31e-130
CNTD2	ENSG00000105219.8	3.060	0.710	1.247	2.18e-39
CNTFR	ENSG00000122756.14	1.080	26.020	-3.699	4.04e-138
CNTN3	ENSG00000113805.8	0.560	2.250	-1.059	7.75e-36
CNTNAP1	ENSG00000108797.11	2.040	5.410	-1.076	2.58e-44
CNTNAP2	ENSG00000174469.17	2.820	0.050	1.863	1.20e-49
CNTNAP3	ENSG00000106714.17	0.400	4.660	-2.015	3.55e-171
CNTNAP3B	ENSG00000154529.14	0.640	14.590	-3.249	3.61e-257
COA6	ENSG00000168275.14	50.681	20.480	1.267	2.64e-139
COL10A1	ENSG00000123500.9	67.461	0.120	5.934	6.52e-208
COL11A1	ENSG00000060718.18	37.131	0.500	4.668	1.96e-137
COL14A1	ENSG00000187955.11	16.310	56.771	-1.739	5.22e-39
COL17A1	ENSG00000065618.16	3.760	37.689	-3.023	1.01e-67
COL1A1	ENSG00000108821.13	1055.930	146.017	2.846	3.00e-80
COL1A2	ENSG00000164692.17	1190.456	327.669	1.858	2.18e-38
COL25A1	ENSG00000188517.14	0.140	2.150	-1.466	4.35e-183
COL27A1	ENSG00000196739.14	3.770	11.060	-1.338	2.06e-24
COL3A1	ENSG00000168542.12	822.230	167.648	2.287	2.75e-48
COL4A6	ENSG00000197565.15	0.530	2.930	-1.361	3.41e-45
COL5A1	ENSG00000130635.15	75.311	23.330	1.649	7.38e-45
COL5A2	ENSG00000204262.11	77.181	23.390	1.681	3.11e-47
COL5A3	ENSG00000080573.6	7.910	19.380	-1.194	2.71e-10
COL6A6	ENSG00000206384.10	0.220	2.050	-1.322	9.07e-136
COL7A1	ENSG00000114270.15	4.610	11.130	-1.112	7.10e-20
COL8A1	ENSG00000144810.15	20.750	5.390	1.767	1.00e-34
COLCA1	ENSG00000196167.9	0.550	2.300	-1.090	1.49e-59
COLCA2	ENSG00000214290.7	0.830	4.030	-1.459	3.55e-82
COMP	ENSG00000105664.10	44.470	3.320	3.396	9.99e-109
COPA	ENSG00000122218.14	124.940	51.470	1.263	1.31e-63
COPB2	ENSG00000184432.9	126.167	54.590	1.194	2.41e-73
COPZ1	ENSG00000111481.9	189.203	83.193	1.176	2.51e-92
CORO2A	ENSG00000106789.12	11.360	2.890	1.668	4.61e-69
CORO2B	ENSG00000103647.12	1.070	6.890	-1.930	8.21e-208
CORO6	ENSG00000167549.18	0.960	13.740	-2.911	1.15e-29
COX20	ENSG00000203667.9	67.512	32.190	1.046	4.96e-85
COX4I2	ENSG00000131055.4	3.800	9.420	-1.118	1.13e-42
COX6C	ENSG00000164919.10	1032.480	267.074	1.947	9.09e-80
COX7A1	ENSG00000161281.10	23.970	107.918	-2.125	5.57e-97
COX7CP1	ENSG00000235957.1	0.000	2.240	-1.696	7.48e-51
CPA1	ENSG00000091704.9	0.050	2.390	-1.691	1.40e-194
CPAMD8	ENSG00000160111.12	2.820	13.320	-1.906	2.51e-67
CPEB1	ENSG00000214575.9	0.620	2.770	-1.219	3.17e-111
CPED1	ENSG00000106034.17	2.430	8.310	-1.441	9.28e-92
CPLX1	ENSG00000168993.14	3.470	10.720	-1.391	2.05e-13
CPM	ENSG00000135678.11	6.800	27.830	-1.886	1.27e-63
CPNE8	ENSG00000139117.13	2.220	8.910	-1.622	2.30e-100
CPSF2	ENSG00000165934.12	22.670	10.580	1.031	1.03e-28
CPXM2	ENSG00000121898.12	8.550	20.340	-1.160	2.01e-44
CRABP1	ENSG00000166426.7	3.370	9.360	-1.245	1.49e-6
CRABP2	ENSG00000143320.8	604.290	89.541	2.741	2.73e-59
CRB3	ENSG00000130545.15	23.169	5.850	1.819	5.10e-133
CREB3L1	ENSG00000157613.10	29.260	7.710	1.797	2.17e-53
CREB3L4	ENSG00000143578.15	108.811	30.199	1.815	9.01e-69
CREB5	ENSG00000146592.16	1.230	8.090	-2.027	3.02e-155
CRHBP	ENSG00000145708.10	0.350	2.310	-1.294	5.72e-118
CRIM1	ENSG00000150938.9	23.381	67.522	-1.491	1.46e-74
CRIP1	ENSG00000213145.9	888.420	149.178	2.566	2.19e-51
CRLF1	ENSG00000006016.10	4.680	12.380	-1.236	3.90e-14
CRNKL1	ENSG00000101343.14	33.529	15.470	1.068	4.95e-84
CROCC	ENSG00000058453.16	7.940	18.130	-1.098	3.48e-17
CROCCP2	ENSG00000282056.1	1.600	4.690	-1.130	1.12e-33
CROCCP3	ENSG00000080947.14	1.130	3.270	-1.003	1.99e-46
CRTAC1	ENSG00000095713.13	0.530	2.410	-1.156	4.51e-50
CRY2	ENSG00000121671.11	15.050	33.300	-1.096	7.30e-82
CRYAB	ENSG00000109846.7	39.791	488.088	-3.584	2.97e-125
CRYBG3	ENSG00000080200.9	3.180	12.280	-1.668	5.76e-107
CSAD	ENSG00000139631.18	19.140	74.532	-1.907	1.04e-42
CSE1L	ENSG00000124207.16	56.790	23.779	1.222	4.06e-88
CSF1	ENSG00000184371.13	16.020	37.439	-1.175	3.67e-46
CSNK2B-LY6G5B-1181	ENSG00000263020.5	1.190	5.520	-1.574	3.32e-51
CSPG4	ENSG00000173546.7	3.900	9.720	-1.129	2.90e-23
CSPG4P12	ENSG00000259295.6	0.290	2.050	-1.241	1.35e-151
CSRNP1	ENSG00000144655.14	13.280	46.571	-1.736	2.89e-109
CSRP1	ENSG00000159176.13	184.732	434.014	-1.228	1.50e-62
