GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
B3GAT1	ENSG00000109956.12	0.220	11.740	-3.384	6.49e-90
B3GNT2	ENSG00000170340.10	16.515	6.680	1.189	1.97e-91
B3GNT3	ENSG00000179913.10	49.755	19.070	1.339	1.12e-38
B3GNT5	ENSG00000176597.11	15.375	2.970	2.044	5.53e-76
B3GNT8	ENSG00000177191.2	4.490	1.740	1.003	2.54e-19
B4GALNT2	ENSG00000167080.8	0.030	1.150	-1.062	2.75e-33
B4GALNT3	ENSG00000139044.10	12.935	38.470	-1.502	8.71e-4
B4GALT2	ENSG00000117411.16	34.684	13.640	1.285	7.03e-51
B4GALT5	ENSG00000158470.5	35.385	9.430	1.803	1.87e-90
BACE2	ENSG00000182240.15	81.430	33.960	1.237	7.84e-31
BACH1	ENSG00000156273.15	11.000	4.470	1.133	1.02e-44
BAG4	ENSG00000156735.10	9.080	2.110	1.697	2.71e-100
BAIAP2L2	ENSG00000128298.16	27.060	2.610	2.958	1.08e-95
BAIAP3	ENSG00000007516.13	1.100	3.290	-1.031	3.93e-32
BAK1	ENSG00000030110.12	28.231	10.480	1.348	1.11e-67
BAMBI	ENSG00000095739.10	5.810	1.630	1.373	4.78e-31
BANF1	ENSG00000175334.7	194.536	69.642	1.469	3.62e-82
BANK1	ENSG00000153064.11	2.465	0.680	1.044	2.43e-27
BARD1	ENSG00000138376.10	3.875	1.360	1.047	6.61e-75
BARX1	ENSG00000131668.13	7.950	26.150	-1.601	8.78e-29
BARX2	ENSG00000043039.6	4.960	1.140	1.478	8.67e-23
BATF	ENSG00000156127.6	9.805	2.670	1.558	1.64e-61
BATF2	ENSG00000168062.9	8.685	2.800	1.350	2.63e-47
BAZ1A	ENSG00000198604.10	26.179	8.660	1.492	2.93e-95
BAZ1B	ENSG00000009954.10	26.534	9.720	1.361	6.49e-84
BBC3	ENSG00000105327.15	9.845	3.890	1.149	2.06e-50
BBOX1-AS1	ENSG00000254560.5	3.365	0.150	1.924	2.66e-81
BBX	ENSG00000114439.18	13.830	4.500	1.431	7.54e-58
BCAP29	ENSG00000075790.10	27.215	12.890	1.022	6.08e-38
BCL10	ENSG00000142867.12	12.190	4.880	1.166	4.04e-64
BCL11A	ENSG00000119866.20	6.195	2.320	1.116	7.82e-8
BCL11B	ENSG00000127152.17	2.695	0.260	1.552	3.23e-102
BCL2A1	ENSG00000140379.7	7.385	0.830	2.196	6.86e-66
BCL2L12	ENSG00000126453.9	22.855	8.930	1.264	3.99e-75
BCL2L14	ENSG00000121380.12	11.470	4.440	1.197	8.68e-29
BCL2L15	ENSG00000188761.11	17.790	6.910	1.248	6.26e-21
BCL2L2	ENSG00000129473.9	12.405	26.090	-1.015	4.17e-50
BCL3	ENSG00000069399.12	100.321	41.120	1.266	3.37e-54
BCL7A	ENSG00000110987.8	6.755	2.560	1.123	3.36e-74
BCL7C	ENSG00000099385.11	32.275	14.780	1.076	2.84e-48
BCL9	ENSG00000116128.9	11.890	4.450	1.242	2.58e-47
BCL9L	ENSG00000186174.12	37.885	15.230	1.261	6.08e-35
BCLAF1	ENSG00000029363.15	60.890	25.419	1.228	1.58e-75
BCYRN1	ENSG00000236824.1	1.295	0.140	1.009	7.28e-38
BEX1	ENSG00000133169.5	0.270	3.470	-1.816	2.82e-18
BEX2	ENSG00000133134.11	1.010	9.030	-2.319	4.42e-42
BEX4	ENSG00000102409.9	6.765	15.480	-1.086	4.42e-32
BGN	ENSG00000182492.15	202.579	19.870	3.286	2.48e-98
BHLHA15	ENSG00000180535.3	2.140	12.840	-2.140	1.43e-21
BHLHE40	ENSG00000134107.4	58.965	22.950	1.324	1.35e-31
BHLHE41	ENSG00000123095.5	13.690	2.840	1.936	5.15e-45
BHMT2	ENSG00000132840.9	0.830	2.840	-1.069	5.56e-39
BICC1	ENSG00000122870.11	2.930	0.960	1.004	2.32e-18
BICD1	ENSG00000151746.13	8.000	1.670	1.753	7.56e-83
BID	ENSG00000015475.18	38.795	6.780	2.355	2.19e-136
BIK	ENSG00000100290.2	17.700	6.080	1.401	4.84e-60
BIRC5	ENSG00000089685.14	16.330	0.860	3.220	5.53e-107
BIVM-ERCC5	ENSG00000270181.1	2.690	0.380	1.419	3.19e-51
BLACAT1	ENSG00000281406.1	1.315	0.040	1.154	4.04e-64
BLM	ENSG00000197299.10	4.700	0.800	1.663	2.27e-102
BLZF1	ENSG00000117475.13	13.050	5.620	1.086	3.96e-65
BMI1	ENSG00000168283.13	29.255	12.820	1.130	4.32e-48
BMP1	ENSG00000168487.17	17.130	6.840	1.209	8.15e-29
BMP2K	ENSG00000138756.17	12.655	4.270	1.374	1.93e-67
BMP8A	ENSG00000183682.7	2.640	0.280	1.508	8.88e-87
BMPER	ENSG00000164619.8	0.260	1.730	-1.115	6.15e-55
BMPR2	ENSG00000204217.12	12.210	4.100	1.373	4.71e-61
BNIP3	ENSG00000176171.11	6.115	15.810	-1.240	2.87e-31
BNIP3L	ENSG00000104765.14	35.504	15.650	1.133	1.68e-36
BOLA2	ENSG00000183336.7	11.050	4.520	1.126	2.83e-31
BOLA2B	ENSG00000169627.7	114.900	30.619	1.874	1.65e-105
BOP1	ENSG00000261236.5	36.861	14.680	1.272	9.56e-60
BORA	ENSG00000136122.15	6.890	1.260	1.804	1.95e-114
BPIFB1	ENSG00000125999.10	10.924	2.760	1.665	3.10e-6
BPNT1	ENSG00000162813.17	21.599	7.210	1.461	1.75e-81
BRCA1	ENSG00000012048.19	7.790	1.410	1.867	1.86e-116
BRCA2	ENSG00000139618.14	4.180	0.460	1.827	1.47e-128
BRCC3	ENSG00000185515.14	17.255	5.460	1.499	2.19e-108
BRD4	ENSG00000141867.17	38.039	15.770	1.219	8.61e-71
BRI3BP	ENSG00000184992.10	15.280	2.440	2.243	4.76e-126
BRICD5	ENSG00000182685.7	1.740	5.320	-1.206	3.01e-47
BRIP1	ENSG00000136492.8	2.180	0.220	1.382	4.58e-53
BRIX1	ENSG00000113460.12	26.690	8.950	1.477	5.29e-93
BROX	ENSG00000162819.11	25.690	8.730	1.456	5.22e-105
BST2	ENSG00000130303.12	133.111	31.930	2.026	1.56e-34
BTBD1	ENSG00000064726.9	28.424	11.240	1.265	7.64e-71
BTN3A2	ENSG00000186470.13	25.945	8.270	1.539	9.57e-66
BTN3A3	ENSG00000111801.15	14.725	5.980	1.172	5.48e-27
BTNL8	ENSG00000113303.11	4.795	1.600	1.156	2.63e-9
BTNL9	ENSG00000165810.16	3.355	9.950	-1.330	1.49e-30
BUB1	ENSG00000169679.14	13.945	0.440	3.376	6.21e-153
BUB1B	ENSG00000156970.12	9.455	0.610	2.699	5.43e-129
BUB3	ENSG00000154473.17	77.945	29.280	1.382	6.84e-99
BUD31	ENSG00000106245.9	93.749	45.610	1.023	2.42e-69
BVES	ENSG00000112276.13	0.810	3.620	-1.352	1.41e-29
BYSL	ENSG00000112578.9	13.330	4.950	1.268	6.14e-65
BZRAP1	ENSG00000005379.15	2.340	18.610	-2.554	2.78e-87
BZW1	ENSG00000082153.17	85.315	30.239	1.466	5.63e-65
BZW1P2	ENSG00000198406.7	13.970	3.840	1.629	1.42e-55
BZW2	ENSG00000136261.14	68.526	30.239	1.154	2.80e-62
C10orf12	ENSG00000155640.6	2.635	0.520	1.258	1.08e-94
C10orf2	ENSG00000107815.7	5.980	2.460	1.012	6.74e-57
C11orf24	ENSG00000171067.10	38.519	17.150	1.123	2.04e-65
C11orf80	ENSG00000173715.15	11.485	3.620	1.434	1.04e-65
C12orf75	ENSG00000235162.8	83.351	27.170	1.582	1.91e-62
C14orf80	ENSG00000185347.17	8.875	3.860	1.023	2.36e-41
C15orf39	ENSG00000167173.18	17.680	6.930	1.236	1.57e-78
C15orf41	ENSG00000186073.11	6.275	2.500	1.056	1.96e-44
C15orf48	ENSG00000166920.10	69.237	12.110	2.422	3.95e-46
C16orf13	ENSG00000130731.15	100.002	44.181	1.161	1.27e-73
C16orf59	ENSG00000162062.14	3.980	0.700	1.551	2.46e-86
C16orf87	ENSG00000155330.9	4.540	1.740	1.016	1.42e-72
C16orf89	ENSG00000153446.15	1.685	44.860	-4.094	5.34e-115
C17orf49	ENSG00000258315.5	63.709	27.710	1.172	7.98e-83
C17orf53	ENSG00000125319.14	3.345	0.460	1.573	3.06e-107
C17orf96	ENSG00000273604.1	2.375	0.650	1.032	4.84e-43
C19orf33	ENSG00000167644.11	137.519	43.230	1.647	1.32e-36
C19orf48	ENSG00000167747.13	40.125	13.090	1.545	1.21e-85
C1GALT1	ENSG00000106392.10	24.284	5.740	1.907	4.67e-93
C1GALT1C1	ENSG00000171155.7	25.884	9.030	1.422	1.28e-117
C1orf106	ENSG00000163362.10	54.294	9.000	2.467	4.79e-83
C1orf112	ENSG00000000460.16	5.265	1.440	1.360	7.18e-100
C1orf132	ENSG00000203709.9	0.260	1.650	-1.073	6.75e-81
C1orf198	ENSG00000119280.16	23.695	11.320	1.003	1.80e-17
C1orf21	ENSG00000116667.12	25.110	10.930	1.130	8.62e-8
C1orf233	ENSG00000228594.3	6.290	1.560	1.510	6.94e-54
C1orf53	ENSG00000203724.10	4.355	1.130	1.330	1.71e-83
C1orf54	ENSG00000118292.8	10.415	4.700	1.002	8.63e-13
C1QA	ENSG00000173372.16	96.535	35.911	1.402	1.91e-28
C1QB	ENSG00000173369.15	171.664	49.142	1.784	6.58e-39
C1QBP	ENSG00000108561.8	120.734	50.691	1.236	1.16e-71
C1QC	ENSG00000159189.11	130.160	33.011	1.947	4.22e-46
C1QTNF6	ENSG00000133466.13	6.465	2.650	1.032	2.45e-44
C2	ENSG00000166278.14	33.794	4.090	2.773	1.04e-103
C20orf24	ENSG00000101084.16	116.998	45.581	1.341	9.26e-79
C2CD4A	ENSG00000198535.5	2.865	0.310	1.561	2.09e-42
C2orf15	ENSG00000273045.5	3.275	0.980	1.110	1.73e-80
C2orf40	ENSG00000119147.9	1.590	23.511	-3.242	3.12e-51
C2orf69	ENSG00000178074.5	6.965	2.700	1.106	4.84e-102
C2orf74	ENSG00000237651.6	4.705	11.060	-1.080	3.54e-22
C2orf82	ENSG00000182600.9	2.925	0.700	1.207	8.18e-40
C3	ENSG00000125730.16	279.857	101.089	1.460	2.08e-12
C3AR1	ENSG00000171860.4	7.080	2.380	1.257	2.11e-35
C3orf18	ENSG00000088543.14	1.340	7.340	-1.834	5.58e-95
C3orf38	ENSG00000179021.9	10.000	3.790	1.199	9.51e-105
C3orf58	ENSG00000181744.8	8.590	3.440	1.111	9.98e-40
C4orf19	ENSG00000154274.14	11.420	4.530	1.167	9.97e-31
C4orf46	ENSG00000205208.4	4.730	1.360	1.280	1.89e-105
C4orf48	ENSG00000243449.6	25.605	5.900	1.947	3.92e-66
C5	ENSG00000106804.7	1.090	3.910	-1.232	1.82e-40
C5AR1	ENSG00000197405.7	8.760	2.930	1.312	2.98e-22
C5orf15	ENSG00000113583.7	34.164	13.310	1.297	1.62e-80
C5orf22	ENSG00000082213.17	12.640	5.770	1.011	1.33e-74
C5orf28	ENSG00000151881.14	8.865	3.710	1.067	7.27e-86
C5orf38	ENSG00000186493.11	1.280	13.810	-2.699	5.69e-25
C5orf45	ENSG00000161010.14	7.830	20.680	-1.296	4.82e-49
C5orf51	ENSG00000205765.8	10.815	4.050	1.226	6.96e-76
C5orf66-AS1	ENSG00000249082.2	0.420	2.770	-1.409	6.76e-46
C6orf222	ENSG00000189325.6	5.895	0.770	1.962	1.50e-38
C6orf223	ENSG00000181577.15	1.835	0.020	1.475	1.19e-53
C7	ENSG00000112936.18	3.525	30.860	-2.816	7.83e-37
C7orf73	ENSG00000243317.7	26.980	11.530	1.159	2.82e-91
C8orf31	ENSG00000177335.10	2.090	0.370	1.173	1.48e-45
C8orf46	ENSG00000169085.11	0.130	3.090	-1.856	1.35e-102
C8orf76	ENSG00000189376.11	17.535	7.940	1.052	3.05e-74
C8orf82	ENSG00000213563.6	24.165	11.380	1.023	1.09e-50
C9orf147	ENSG00000230185.4	0.355	4.060	-1.901	6.68e-62
C9orf16	ENSG00000171159.4	152.228	44.811	1.742	1.03e-91
C9orf41	ENSG00000156017.12	8.145	2.440	1.411	2.73e-61
CA13	ENSG00000185015.7	7.565	3.110	1.059	4.83e-40
CA2	ENSG00000104267.9	59.034	176.410	-1.563	8.04e-6
CA4	ENSG00000167434.9	0.320	4.370	-2.024	1.11e-26
CA9	ENSG00000107159.12	10.760	215.926	-4.205	3.02e-24
CAB39L	ENSG00000102547.18	4.060	9.780	-1.091	3.70e-39
CABLES1	ENSG00000134508.12	11.615	5.230	1.018	2.42e-36
CACNA2D2	ENSG00000007402.11	0.490	2.520	-1.240	6.86e-53
CACYBP	ENSG00000116161.17	73.241	26.060	1.456	6.09e-71
CAD	ENSG00000084774.13	23.364	8.920	1.296	4.20e-79
CADM3	ENSG00000162706.12	0.520	4.140	-1.758	1.53e-51
CALCOCO1	ENSG00000012822.15	32.421	75.961	-1.203	2.09e-46
CALCRL	ENSG00000064989.12	9.105	2.830	1.400	2.40e-47
CALM2	ENSG00000143933.16	392.146	194.024	1.011	2.82e-29
CALM3	ENSG00000160014.16	252.475	97.619	1.362	5.64e-60
CALML4	ENSG00000129007.14	50.611	6.800	2.726	9.43e-86
CALR	ENSG00000179218.13	513.866	166.906	1.617	6.09e-86
CALU	ENSG00000128595.16	66.680	24.450	1.411	3.60e-43
CAMK2N1	ENSG00000162545.5	62.089	7.560	2.882	4.80e-62
CAMSAP1	ENSG00000130559.18	7.495	3.200	1.016	5.70e-35
CAMSAP2	ENSG00000118200.14	8.740	3.800	1.021	2.80e-36
CAND1	ENSG00000111530.12	42.810	15.920	1.372	2.39e-59
CANT1	ENSG00000171302.16	60.795	18.680	1.651	8.46e-71
CANX	ENSG00000127022.14	211.314	89.479	1.231	2.16e-68
CAPG	ENSG00000042493.15	143.066	47.189	1.580	6.20e-60
CAPN13	ENSG00000162949.16	2.460	18.371	-2.485	4.41e-28
CAPN3	ENSG00000092529.22	1.740	6.220	-1.398	9.51e-49
CAPN5	ENSG00000149260.14	49.731	18.750	1.361	1.61e-26
CAPN8	ENSG00000203697.11	23.095	57.871	-1.289	4.67e-3
CAPN9	ENSG00000135773.12	1.015	9.560	-2.390	8.08e-24
CAPRIN1	ENSG00000135387.19	93.399	32.769	1.483	6.09e-104
CAPS	ENSG00000105519.12	6.990	28.019	-1.861	6.59e-31
CAPZA1	ENSG00000116489.12	74.163	28.080	1.370	5.65e-85
CAPZA2	ENSG00000198898.12	66.835	31.139	1.078	1.64e-25
CARD11	ENSG00000198286.9	6.190	0.820	1.982	3.87e-53
CARD14	ENSG00000141527.16	2.190	0.350	1.241	2.99e-42
CARD16	ENSG00000204397.7	23.125	8.780	1.303	3.17e-45
CARM1	ENSG00000142453.11	38.969	16.050	1.229	2.19e-71
CARNS1	ENSG00000172508.10	0.450	3.080	-1.493	2.67e-60
CASC4	ENSG00000166734.18	40.395	15.550	1.323	3.95e-81
CASC5	ENSG00000137812.19	6.345	0.290	2.509	2.22e-129
CASC9	ENSG00000249395.2	3.630	0.070	2.113	1.41e-61
CASK	ENSG00000147044.20	30.245	7.250	1.921	6.65e-124
CASP1	ENSG00000137752.22	25.509	8.650	1.458	3.24e-35
CASP10	ENSG00000003400.14	11.600	4.020	1.328	2.38e-48
CASP2	ENSG00000106144.19	14.995	5.430	1.315	1.99e-103
CASP3	ENSG00000164305.17	21.585	9.260	1.138	1.39e-56
CASP4	ENSG00000196954.12	65.935	31.611	1.037	7.86e-50
CASP6	ENSG00000138794.9	23.395	10.340	1.105	5.53e-55
CASP8	ENSG00000064012.21	24.040	7.500	1.559	1.07e-106
CASP8AP2	ENSG00000118412.12	5.660	2.140	1.085	3.15e-59
CASQ2	ENSG00000118729.11	0.380	1.890	-1.066	3.17e-26
CAST	ENSG00000153113.23	89.834	44.301	1.004	3.93e-22
CBFB	ENSG00000067955.13	26.505	7.170	1.751	9.48e-116
CBLC	ENSG00000142273.10	33.561	7.760	1.980	1.07e-71
CBLL1	ENSG00000105879.11	14.945	5.290	1.342	9.85e-69
CBX2	ENSG00000173894.10	2.045	0.440	1.080	1.82e-48
CBX3	ENSG00000122565.18	97.785	37.149	1.373	4.06e-94
CBX4	ENSG00000141582.14	20.260	7.910	1.255	3.35e-78
CBX5	ENSG00000094916.13	14.830	5.700	1.240	1.44e-64
CBX7	ENSG00000100307.12	9.670	22.689	-1.151	2.01e-42
CCAT1	ENSG00000247844.1	2.405	0.070	1.670	6.63e-55
CCDC109B	ENSG00000005059.15	9.775	3.120	1.387	2.95e-64
CCDC134	ENSG00000100147.13	4.110	1.500	1.031	5.81e-70
CCDC138	ENSG00000163006.11	3.100	0.950	1.072	8.79e-80
CCDC159	ENSG00000183401.11	12.775	34.260	-1.356	1.40e-76
CCDC167	ENSG00000198937.8	25.665	9.500	1.345	1.21e-73
CCDC183	ENSG00000213213.13	0.720	2.810	-1.147	2.02e-31
CCDC34	ENSG00000109881.16	14.805	2.450	2.196	9.84e-134
CCDC43	ENSG00000180329.13	12.705	5.700	1.032	3.43e-107
CCDC47	ENSG00000108588.13	53.510	25.960	1.016	3.05e-49
CCDC58	ENSG00000160124.9	27.610	12.820	1.050	4.34e-76
CCDC6	ENSG00000108091.10	25.141	8.180	1.510	4.90e-69
CCDC86	ENSG00000110104.11	23.429	9.490	1.220	1.04e-71
CCKAR	ENSG00000163394.5	0.030	4.140	-2.319	7.48e-75
CCKBR	ENSG00000110148.9	0.120	17.170	-4.020	1.18e-112
CCL14	ENSG00000276409.4	2.260	26.080	-3.054	2.18e-62
CCL15	ENSG00000275718.1	7.695	0.050	3.050	5.49e-82
CCL15-CCL14	ENSG00000275688.4	10.205	0.460	2.940	4.31e-70
CCL18	ENSG00000275385.1	22.895	0.270	4.234	5.15e-93
CCL20	ENSG00000115009.11	36.121	0.480	4.649	2.32e-76
CCL22	ENSG00000102962.4	2.115	0.100	1.502	1.52e-61
CCL24	ENSG00000106178.6	3.030	0.350	1.578	1.51e-30
CCL3	ENSG00000277632.1	7.385	1.110	1.991	3.39e-56
CCL3L3	ENSG00000276085.1	2.670	0.370	1.422	1.89e-48
CCL4	ENSG00000275302.1	15.750	3.910	1.770	6.95e-49
CCL4L2	ENSG00000276070.4	9.410	0.730	2.589	1.71e-78
CCL5	ENSG00000271503.5	31.160	7.890	1.855	1.61e-40
CCNA2	ENSG00000145386.9	18.455	1.400	3.019	8.84e-135
CCNB1	ENSG00000134057.14	41.844	3.240	3.337	2.85e-121
CCNB2	ENSG00000157456.7	27.139	0.960	3.844	3.03e-148
CCND1	ENSG00000110092.3	77.366	13.280	2.456	1.00e-93
CCND2	ENSG00000118971.7	16.144	4.710	1.586	9.42e-20
CCNE1	ENSG00000105173.13	6.745	1.310	1.745	1.10e-60
CCNE2	ENSG00000175305.16	4.180	1.040	1.344	5.50e-75
CCNF	ENSG00000162063.12	7.385	0.700	2.302	1.30e-131
CCNK	ENSG00000090061.17	41.296	15.060	1.397	6.74e-107
CCNL2	ENSG00000221978.11	39.360	109.842	-1.458	8.50e-38
CCR1	ENSG00000163823.3	3.890	0.830	1.418	5.89e-52
CCR6	ENSG00000112486.14	1.405	0.130	1.090	8.40e-40
CCR7	ENSG00000126353.3	2.175	0.580	1.007	4.10e-22
CCRL2	ENSG00000121797.9	6.940	1.180	1.865	7.48e-83
CCRN4L	ENSG00000151014.5	4.950	1.020	1.559	1.51e-82
CCSER2	ENSG00000107771.15	14.320	5.680	1.198	2.30e-33
CCT2	ENSG00000166226.12	85.600	37.940	1.153	4.86e-41
CCT3	ENSG00000163468.14	145.214	62.378	1.206	5.89e-65
CCT4	ENSG00000115484.14	97.234	43.119	1.155	8.07e-75
CCT5	ENSG00000150753.11	171.082	57.559	1.555	1.00e-97
CCT6A	ENSG00000146731.10	107.910	53.020	1.012	3.37e-42
CD14	ENSG00000170458.13	39.149	11.050	1.736	1.14e-42
CD164	ENSG00000135535.14	192.037	85.159	1.164	7.71e-67
CD2	ENSG00000116824.4	10.110	2.790	1.552	1.90e-41
CD24	ENSG00000272398.5	588.989	198.074	1.567	1.60e-37
CD248	ENSG00000174807.3	17.880	8.440	1.000	1.42e-8
CD24P4	ENSG00000185275.6	2.230	0.000	1.692	2.24e-38
CD27	ENSG00000139193.3	6.335	2.040	1.271	1.10e-16
CD276	ENSG00000103855.17	54.940	18.560	1.516	9.78e-79
CD2AP	ENSG00000198087.7	29.850	7.390	1.878	7.32e-94
CD300LF	ENSG00000186074.18	1.875	0.310	1.134	1.00e-59
CD300LG	ENSG00000161649.12	0.030	1.320	-1.171	1.73e-85
CD36	ENSG00000135218.17	5.690	18.240	-1.524	1.47e-34
CD37	ENSG00000104894.11	24.245	7.900	1.504	3.64e-31
CD38	ENSG00000004468.12	3.325	0.820	1.249	8.04e-29
CD3D	ENSG00000167286.9	10.935	2.660	1.705	8.18e-41
CD3E	ENSG00000198851.9	15.450	4.920	1.474	6.50e-36
CD3EAP	ENSG00000117877.10	4.895	1.220	1.409	4.56e-76
CD3G	ENSG00000160654.9	2.870	0.700	1.187	8.37e-43
CD4	ENSG00000010610.9	19.335	4.190	1.970	1.53e-64
CD44	ENSG00000026508.16	177.336	34.501	2.329	3.10e-56
CD47	ENSG00000196776.14	78.648	37.250	1.058	7.43e-51
CD48	ENSG00000117091.9	14.085	3.300	1.811	4.25e-41
CD5	ENSG00000110448.10	3.345	0.740	1.320	1.07e-33
CD52	ENSG00000169442.8	50.927	10.970	2.117	2.36e-48
CD53	ENSG00000143119.12	28.664	13.430	1.040	7.78e-22
CD55	ENSG00000196352.13	128.483	19.840	2.635	6.77e-73
CD58	ENSG00000116815.15	18.790	8.300	1.089	4.47e-68
CD68	ENSG00000129226.13	118.796	23.650	2.281	1.91e-66
CD7	ENSG00000173762.7	11.795	3.580	1.482	1.16e-37
CD74	ENSG00000019582.14	2049.916	353.189	2.534	5.80e-66
CD79A	ENSG00000105369.9	13.970	2.590	2.060	1.79e-17
CD82	ENSG00000085117.11	65.446	25.690	1.316	7.42e-38
CD83	ENSG00000112149.9	5.155	1.360	1.383	3.88e-65
CD84	ENSG00000066294.14	2.935	0.810	1.120	1.56e-41
CD86	ENSG00000114013.15	5.990	0.930	1.857	6.49e-76
CD9	ENSG00000010278.11	223.944	74.728	1.571	2.83e-32
CD96	ENSG00000153283.12	3.655	1.200	1.081	3.80e-30
CD99P1	ENSG00000223773.6	6.430	2.700	1.006	7.51e-58
CDA	ENSG00000158825.5	7.930	1.520	1.825	9.32e-33
CDC123	ENSG00000151465.13	50.924	21.610	1.199	3.99e-88
CDC20	ENSG00000117399.13	39.454	1.610	3.954	1.55e-128
CDC25A	ENSG00000164045.11	3.800	0.410	1.767	9.94e-101
CDC25B	ENSG00000101224.17	43.081	15.020	1.460	3.12e-36
CDC25C	ENSG00000158402.18	4.115	0.220	2.068	4.12e-118
CDC27	ENSG00000004897.11	22.835	10.420	1.062	1.65e-51
CDC42	ENSG00000070831.15	165.805	74.910	1.136	6.06e-72
CDC42EP5	ENSG00000167617.2	66.525	12.610	2.311	7.02e-45
CDC42P6	ENSG00000237350.1	3.225	0.790	1.239	2.33e-63
CDC42SE2	ENSG00000158985.13	22.565	8.420	1.323	4.24e-83
CDC45	ENSG00000093009.9	9.200	0.620	2.654	1.11e-119
CDC5L	ENSG00000096401.7	10.260	4.500	1.034	3.63e-63
CDC6	ENSG00000094804.9	10.390	0.540	2.887	4.60e-110
CDC7	ENSG00000097046.12	3.755	0.870	1.346	1.40e-79
CDC73	ENSG00000134371.9	12.415	4.670	1.242	6.12e-77
CDCA2	ENSG00000184661.13	4.710	0.180	2.275	1.19e-123
CDCA3	ENSG00000111665.11	23.410	2.670	2.734	3.49e-112
CDCA4	ENSG00000170779.10	10.980	2.640	1.719	1.16e-118
CDCA5	ENSG00000146670.9	13.550	0.830	2.991	2.42e-126
CDCA7	ENSG00000144354.13	27.241	1.330	3.599	2.14e-137
CDCA8	ENSG00000134690.10	15.045	1.180	2.880	1.78e-128
CDCP1	ENSG00000163814.7	21.685	4.370	2.079	3.11e-76
CDH1	ENSG00000039068.18	113.802	36.931	1.598	1.12e-48
CDH11	ENSG00000140937.13	25.350	4.420	2.281	2.44e-57
CDH13	ENSG00000140945.15	6.505	1.280	1.719	1.95e-46
CDH17	ENSG00000079112.9	32.316	0.110	4.908	3.79e-74
CDH2	ENSG00000170558.8	0.660	2.880	-1.225	3.84e-32
CDH3	ENSG00000062038.13	15.365	0.860	3.137	2.19e-97
CDHR2	ENSG00000074276.10	6.130	1.330	1.614	7.73e-14
CDHR5	ENSG00000099834.18	31.554	1.790	3.544	4.82e-67
CDK1	ENSG00000170312.15	30.709	1.670	3.570	1.12e-143
CDK12	ENSG00000167258.13	20.396	9.240	1.063	5.59e-46
CDK2AP1	ENSG00000111328.6	110.258	49.080	1.152	2.04e-60
CDK2AP2	ENSG00000167797.7	103.978	44.591	1.203	6.46e-65
CDK3	ENSG00000250506.6	1.390	5.840	-1.517	1.09e-61
CDK4	ENSG00000135446.16	84.629	35.520	1.229	2.05e-62
CDK5RAP3	ENSG00000108465.14	52.405	130.336	-1.298	3.31e-33
CDK6	ENSG00000105810.9	10.365	3.480	1.343	2.33e-53
CDKL1	ENSG00000100490.9	4.410	1.370	1.191	2.52e-36
CDKN1C	ENSG00000129757.12	9.715	25.989	-1.333	4.24e-27
CDKN2A	ENSG00000147889.16	10.775	1.410	2.289	3.50e-55
CDKN2B	ENSG00000147883.10	7.055	1.870	1.489	7.28e-26
CDKN3	ENSG00000100526.19	25.480	1.840	3.221	8.71e-149
CDR2L	ENSG00000109089.7	20.831	9.700	1.029	9.83e-35
CDRT4	ENSG00000239704.10	1.725	5.230	-1.193	2.55e-37
CDS1	ENSG00000163624.5	10.150	2.860	1.530	4.60e-58
CDS2	ENSG00000101290.13	17.584	7.310	1.161	3.75e-54
CDT1	ENSG00000167513.8	18.644	0.740	3.497	1.25e-135
CDX1	ENSG00000113722.16	7.825	0.040	3.085	1.10e-43
CDX2	ENSG00000165556.9	12.000	0.010	3.686	6.91e-79
CEACAM1	ENSG00000079385.21	34.005	3.610	2.925	1.14e-79
CEACAM5	ENSG00000105388.14	198.293	0.720	6.856	7.50e-69
CEACAM6	ENSG00000086548.8	137.300	0.320	6.711	5.47e-93
CEACAM7	ENSG00000007306.14	3.530	0.070	2.082	7.92e-36
CEBPB	ENSG00000172216.5	70.528	29.070	1.250	2.10e-27
CECR1	ENSG00000093072.15	18.015	5.130	1.633	8.16e-43
CELA2A	ENSG00000142615.7	0.000	1.140	-1.098	6.36e-47
CELA3A	ENSG00000142789.19	0.100	7.650	-2.975	2.42e-76
CELA3B	ENSG00000219073.7	0.090	3.490	-2.042	5.76e-68
CELF3	ENSG00000159409.14	0.165	1.580	-1.147	1.86e-22
CEMIP	ENSG00000103888.15	6.230	0.430	2.338	1.27e-75
CEMP1	ENSG00000205923.3	0.425	3.010	-1.493	7.56e-65
CENPA	ENSG00000115163.14	8.695	0.350	2.844	1.19e-135
CENPE	ENSG00000138778.11	3.975	0.310	1.925	4.77e-121
CENPF	ENSG00000117724.12	23.275	1.030	3.580	6.92e-126
CENPH	ENSG00000153044.9	6.835	1.620	1.580	6.76e-110
CENPI	ENSG00000102384.13	2.740	0.330	1.492	1.43e-104
CENPK	ENSG00000123219.12	7.650	0.850	2.225	5.28e-127
CENPL	ENSG00000120334.15	6.275	1.230	1.706	9.10e-143
CENPM	ENSG00000100162.14	15.120	1.370	2.766	4.66e-104
CENPN	ENSG00000166451.13	18.245	2.870	2.314	1.69e-130
CENPO	ENSG00000138092.10	7.745	1.690	1.701	2.00e-124
CENPP	ENSG00000188312.13	3.665	1.120	1.138	5.12e-101
