GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2Foldchange	adjp
MFSD2A	ENSG00000168389.17	3.810	77.691	-4.032	1.53e-56
TAP1	ENSG00000168394.10	22.079	9.690	1.110	8.84e-26
STIP1	ENSG00000168439.16	52.570	22.525	1.187	2.25e-35
FEN1	ENSG00000168496.3	12.590	2.900	1.801	1.04e-69
RNF181	ENSG00000168894.9	192.417	83.178	1.200	1.50e-82
VAMP5	ENSG00000168899.4	90.880	33.767	1.402	4.72e-56
PPIC	ENSG00000168938.5	23.640	11.080	1.028	1.70e-42
STXBP6	ENSG00000168952.15	6.170	1.340	1.615	1.91e-48
LGALS9	ENSG00000168961.16	20.790	8.120	1.257	2.67e-25
SLC25A6	ENSG00000169100.12	110.063	52.654	1.050	1.24e-36
NSMCE1	ENSG00000169189.16	51.610	24.375	1.052	1.29e-70
RP11-231C14.4	ENSG00000169203.16	6.940	27.937	-1.866	4.03e-29
LMAN2	ENSG00000169223.14	226.866	97.544	1.209	6.41e-83
SLC50A1	ENSG00000169241.17	65.289	24.135	1.399	7.29e-58
NPIPB3	ENSG00000169246.16	8.820	24.769	-1.392	1.08e-15
PTK2	ENSG00000169398.19	22.721	9.610	1.161	1.34e-48
SDC2	ENSG00000169439.11	176.557	68.859	1.346	6.43e-39
FAM103A1	ENSG00000169612.3	15.700	7.285	1.011	1.71e-65
SPNS1	ENSG00000169682.17	31.600	13.335	1.185	4.33e-69
FASN	ENSG00000169710.6	217.896	108.112	1.004	3.48e-8
MT1E	ENSG00000169715.14	86.228	797.532	-3.194	1.23e-38
RAC3	ENSG00000169750.8	14.470	6.250	1.093	3.37e-22
ROBO1	ENSG00000169855.19	9.190	1.070	2.299	9.35e-47
MUC3A	ENSG00000169894.17	1.620	5.130	-1.226	3.98e-9
TM4SF4	ENSG00000169903.6	430.001	95.683	2.156	1.76e-27
TM4SF1	ENSG00000169908.10	41.469	14.024	1.499	3.44e-22
HNRNPA3	ENSG00000170144.18	124.077	57.412	1.098	9.00e-58
GLB1	ENSG00000170266.15	33.079	15.252	1.068	2.20e-54
FABP4	ENSG00000170323.8	7.470	2.645	1.216	1.14e-12
FOS	ENSG00000170345.9	15.560	80.208	-2.294	8.69e-34
HSD17B13	ENSG00000170509.11	6.730	74.827	-3.294	5.86e-17
PA2G4	ENSG00000170515.13	52.570	23.560	1.125	2.87e-55
NUDCD2	ENSG00000170584.10	15.300	6.895	1.046	2.59e-43
HSPA4	ENSG00000170606.13	68.029	27.190	1.292	1.66e-60
SYT9	ENSG00000170743.16	0.010	1.260	-1.162	1.24e-50
GSTA4	ENSG00000170899.10	18.010	6.855	1.275	3.56e-37
TPT1-AS1	ENSG00000170919.15	3.420	8.050	-1.034	8.06e-25
ZNF160	ENSG00000170949.17	1.910	4.945	-1.031	1.42e-24
FPR1	ENSG00000171051.8	0.530	2.290	-1.105	4.37e-22
LRG1	ENSG00000171236.9	121.229	339.166	-1.477	2.33e-19
KCND3	ENSG00000171385.9	0.840	3.235	-1.203	4.15e-29
KRT13	ENSG00000171401.14	0.000	2.740	-1.903	4.33e-55
ZNF581	ENSG00000171425.9	9.690	4.230	1.031	1.86e-48
MCC	ENSG00000171444.17	1.220	3.825	-1.120	2.81e-45
ETFDH	ENSG00000171503.11	27.810	58.846	-1.055	6.14e-35
FGB	ENSG00000171564.11	3258.516	6850.767	-1.072	1.01e-10
RP11-443P15.2	ENSG00000171658.8	1.780	0.020	1.447	9.26e-34
LGALS4	ENSG00000171747.8	224.270	46.120	2.257	7.35e-9
RHNO1	ENSG00000171792.10	6.630	1.770	1.462	1.60e-64
RRM2	ENSG00000171848.13	9.260	0.595	2.685	6.26e-59
RPS21	ENSG00000171858.17	1270.692	486.517	1.383	1.44e-67
RPS7	ENSG00000171863.12	895.903	394.121	1.183	3.22e-65
PPIH	ENSG00000171960.10	16.360	6.630	1.186	1.27e-62
QARS	ENSG00000172053.14	101.447	45.099	1.152	3.20e-73
MRPL13	ENSG00000172172.7	47.431	19.640	1.230	1.34e-71
ISG20	ENSG00000172183.14	19.960	9.170	1.043	1.43e-14
STARD5	ENSG00000172345.13	6.450	19.359	-1.450	1.12e-49
TTC36	ENSG00000172425.10	4.000	63.260	-3.684	5.34e-49
MYEOV2	ENSG00000172428.10	94.693	41.148	1.183	4.50e-69
FIBP	ENSG00000172500.12	36.801	17.760	1.011	1.09e-63
RPL38	ENSG00000172809.12	1230.730	457.934	1.424	6.48e-82
MIR4435-2HG	ENSG00000172965.14	33.100	4.450	2.645	1.06e-59
TRMT112	ENSG00000173113.6	215.358	83.786	1.352	1.19e-91
MTX1	ENSG00000173171.14	58.838	20.895	1.450	9.01e-103
SNCG	ENSG00000173267.13	6.780	1.720	1.516	4.03e-31
PPP1R3B	ENSG00000173281.4	10.710	24.785	-1.139	4.52e-22
NAA20	ENSG00000173418.11	71.858	29.014	1.279	1.16e-73
SAA1	ENSG00000173432.10	287.157	4468.423	-3.955	3.13e-28
MST1	ENSG00000173531.15	205.486	472.132	-1.196	2.22e-34
SULT1B1	ENSG00000173597.8	1.050	3.175	-1.026	1.87e-14
UQCRH	ENSG00000173660.11	217.594	83.829	1.366	9.45e-73
MUC13	ENSG00000173702.7	5.820	0.220	2.483	3.29e-25
TOMM20	ENSG00000173726.10	65.871	21.944	1.543	6.48e-89
SPTBN2	ENSG00000173898.11	8.040	18.735	-1.126	2.04e-20
PHLDA3	ENSG00000174307.6	6.770	2.530	1.138	7.59e-14
PODN	ENSG00000174348.13	1.390	3.865	-1.025	6.35e-13
EXO1	ENSG00000174371.16	1.810	0.100	1.353	2.40e-52
RPL4	ENSG00000174444.14	1141.566	557.933	1.032	5.08e-49
RPL15	ENSG00000174748.18	755.139	377.046	1.000	9.06e-55
HRAS	ENSG00000174775.16	32.271	15.190	1.039	6.53e-48
SEZ6L2	ENSG00000174938.14	2.880	0.205	1.687	7.53e-28
SLC22A1	ENSG00000175003.12	56.102	495.588	-3.120	5.42e-36
UBE2C	ENSG00000175063.16	13.240	0.600	3.154	5.22e-76
MARCKSL1	ENSG00000175130.6	29.070	13.709	1.032	3.05e-23
PSMD2	ENSG00000175166.16	81.480	38.550	1.060	1.64e-34
PHYHD1	ENSG00000175287.18	14.710	34.515	-1.177	2.78e-23
PHYKPL	ENSG00000175309.14	20.569	47.765	-1.177	2.45e-42
UCP2	ENSG00000175567.8	14.850	5.555	1.274	3.40e-20
RMI2	ENSG00000175643.8	3.390	0.470	1.578	2.10e-48
RUVBL1	ENSG00000175792.11	17.349	7.765	1.066	2.34e-47
SFN	ENSG00000175793.11	9.740	0.605	2.742	8.38e-35
ETV4	ENSG00000175832.12	3.970	0.460	1.767	1.04e-31
KBTBD11	ENSG00000176595.3	0.260	2.645	-1.532	3.21e-66
RNF152	ENSG00000176641.10	2.870	7.370	-1.113	1.61e-40
TTTY14	ENSG00000176728.7	0.410	2.950	-1.486	8.93e-4
TYMS	ENSG00000176890.15	16.400	3.050	2.103	6.07e-55
TYMSOS	ENSG00000176912.3	2.580	0.440	1.314	8.68e-49
TALDO1	ENSG00000177156.10	149.955	65.534	1.182	9.21e-64
ZFAS1	ENSG00000177410.12	81.002	27.780	1.511	8.97e-49
ERICH5	ENSG00000177459.10	18.920	3.410	2.175	3.46e-19
RPLP2	ENSG00000177600.8	879.597	343.329	1.355	3.03e-64
GBA	ENSG00000177628.15	73.480	12.610	2.452	1.33e-128
POLR2L	ENSG00000177700.5	155.448	74.780	1.046	1.21e-60
SOX12	ENSG00000177732.7	4.260	1.510	1.067	1.21e-35
MAMDC4	ENSG00000177943.13	2.660	11.405	-1.761	1.17e-22
RPS27	ENSG00000177954.11	3269.149	1428.860	1.193	2.19e-55
IMPDH2	ENSG00000178035.11	67.662	29.130	1.188	6.27e-44
GRAMD1C	ENSG00000178075.19	2.240	5.925	-1.096	2.13e-24
STAP2	ENSG00000178078.11	66.680	31.891	1.041	4.30e-25
EXOSC4	ENSG00000178896.6	41.630	15.195	1.396	1.06e-68
RRS1	ENSG00000179041.3	16.000	4.470	1.636	6.95e-45
MAGED1	ENSG00000179222.17	64.440	31.600	1.005	6.70e-19
HLA-DQB1	ENSG00000179344.16	22.920	5.189	1.950	2.28e-22
LINC00174	ENSG00000179406.6	1.050	3.635	-1.177	4.88e-30
SHARPIN	ENSG00000179526.16	59.272	24.240	1.256	3.78e-71
MAF1	ENSG00000179632.9	56.469	23.510	1.229	1.60e-67
TPPP2	ENSG00000179636.14	0.760	3.525	-1.362	8.89e-35
PCBP1-AS1	ENSG00000179818.13	8.900	20.050	-1.088	1.20e-6
PUF60	ENSG00000179950.13	112.259	47.770	1.216	1.84e-64
TMEM150B	ENSG00000180061.9	6.440	0.645	2.177	1.62e-46
GREM2	ENSG00000180875.4	0.930	6.410	-1.941	9.82e-26
FAM83H	ENSG00000180921.6	14.960	5.055	1.398	1.27e-49
MRPL14	ENSG00000180992.6	79.710	35.330	1.152	2.92e-76
LSMEM1	ENSG00000181016.9	0.640	3.055	-1.306	2.06e-37
NQO1	ENSG00000181019.12	11.720	1.285	2.477	8.95e-34
NPM1	ENSG00000181163.13	485.355	170.378	1.505	2.57e-62
TMEM45A	ENSG00000181458.10	11.380	32.179	-1.422	7.13e-19
RPL24P4	ENSG00000181524.6	9.020	3.245	1.239	1.83e-47
MRPS23	ENSG00000181610.12	28.859	9.985	1.443	4.22e-61
PHLDA2	ENSG00000181649.5	4.540	1.015	1.459	8.06e-14
SNRPE	ENSG00000182004.12	137.548	38.494	1.811	1.84e-100
RP11-69E11.4	ENSG00000182109.7	0.830	3.935	-1.431	1.00e-33
TDRKH	ENSG00000182134.15	4.090	1.165	1.233	1.59e-42
MRPS16	ENSG00000182180.13	81.452	35.440	1.178	3.63e-86
YBEY	ENSG00000182362.13	17.970	8.190	1.046	8.76e-44
KPNA2	ENSG00000182481.8	28.430	6.310	2.009	1.26e-73
MFSD5	ENSG00000182544.8	14.310	5.980	1.133	8.46e-73
SATB1	ENSG00000182568.16	1.650	4.965	-1.170	2.70e-32
SKA2	ENSG00000182628.12	14.760	6.375	1.096	2.53e-52
RPL35A	ENSG00000182899.14	803.914	353.091	1.185	5.01e-66
SLC25A18	ENSG00000182902.13	21.470	46.775	-1.088	1.40e-15
HMGN4	ENSG00000182952.4	13.390	5.360	1.178	1.37e-25
PYCR1	ENSG00000183010.16	6.320	2.035	1.270	9.76e-11
RABIF	ENSG00000183155.4	6.210	2.225	1.161	2.09e-86
RUVBL2	ENSG00000183207.12	50.822	22.285	1.154	2.23e-80
PLGLB1	ENSG00000183281.14	29.800	74.586	-1.295	1.94e-28
TMEM50A	ENSG00000183726.10	50.779	20.175	1.290	1.26e-71
TRAIP	ENSG00000183763.8	1.870	0.385	1.051	7.05e-43
NUDT14	ENSG00000183828.14	19.940	9.410	1.008	2.97e-25
FAM3B	ENSG00000183844.16	2.720	0.600	1.217	2.02e-15
IQGAP3	ENSG00000183856.10	2.350	0.120	1.581	1.18e-51
UQCR10	ENSG00000184076.12	135.532	66.201	1.023	1.20e-69
NR2C2AP	ENSG00000184162.14	14.330	4.330	1.524	4.03e-82
IRAK1	ENSG00000184216.11	36.750	13.790	1.352	3.34e-42
RPL23AP82	ENSG00000184319.15	9.590	4.100	1.054	4.55e-50
WDR27	ENSG00000184465.15	2.940	8.715	-1.302	4.33e-18
PTP4A3	ENSG00000184489.11	8.630	2.310	1.541	3.21e-35
SOCS3	ENSG00000184557.4	6.840	20.916	-1.483	6.11e-16
NDUFA12	ENSG00000184752.12	82.681	39.890	1.033	5.73e-78
TMED9	ENSG00000184840.11	183.304	91.034	1.002	6.42e-51
IMMP2L	ENSG00000184903.9	17.520	8.165	1.015	3.74e-45
LCN12	ENSG00000184925.11	6.830	17.900	-1.271	9.28e-23
MUC6	ENSG00000184956.15	0.020	1.580	-1.339	4.74e-13
MANEAL	ENSG00000185090.14	9.160	3.035	1.332	5.01e-41
NOMO2	ENSG00000185164.14	83.609	35.690	1.205	8.02e-57
WBP5	ENSG00000185222.7	20.890	9.550	1.053	4.31e-7
UBALD2	ENSG00000185262.8	27.020	12.254	1.080	1.27e-41
IL3RA	ENSG00000185291.10	2.950	0.600	1.304	6.81e-70
SMYD3	ENSG00000185420.18	13.120	3.060	1.798	5.03e-74
PARPBP	ENSG00000185480.11	1.500	0.190	1.071	7.17e-46
OLFML2A	ENSG00000185585.19	1.480	0.175	1.078	7.37e-52
NDUFA4L2	ENSG00000185633.10	14.620	3.170	1.905	1.04e-42
NTF3	ENSG00000185652.11	0.230	2.445	-1.486	4.35e-101
SLC52A2	ENSG00000185803.8	14.780	5.380	1.307	1.01e-48
NPIPB4	ENSG00000185864.16	4.310	16.340	-1.707	1.22e-21
NDUFA13	ENSG00000186010.18	306.702	131.338	1.217	7.31e-75
POLR3C	ENSG00000186141.8	10.380	4.260	1.113	1.59e-55
SLC51B	ENSG00000186198.3	3.870	0.415	1.783	1.83e-30
TOR3A	ENSG00000186283.13	17.179	7.930	1.026	1.71e-35
MST1P2	ENSG00000186301.8	9.950	74.230	-2.780	1.28e-44
RPS23	ENSG00000186468.12	1376.605	648.044	1.086	7.38e-56
MST1L	ENSG00000186715.10	10.360	64.444	-2.526	7.32e-33
MPPED1	ENSG00000186732.13	1.340	5.769	-1.532	3.23e-36
TNFRSF4	ENSG00000186827.10	2.970	0.320	1.589	5.71e-75
NAP1L1	ENSG00000187109.13	87.462	40.215	1.102	1.21e-38
MT1X	ENSG00000187193.8	145.290	1597.997	-3.450	8.20e-51
EPOR	ENSG00000187266.13	2.570	7.270	-1.212	8.67e-30
PTMA	ENSG00000187514.14	508.498	243.570	1.059	1.81e-48
ISG15	ENSG00000187608.8	71.550	30.819	1.189	1.10e-15
HAPLN4	ENSG00000187664.8	0.310	1.810	-1.101	2.34e-36
GABRD	ENSG00000187730.7	1.660	0.060	1.327	4.46e-77
HIST1H1C	ENSG00000187837.3	128.818	48.314	1.396	2.24e-29
PALM3	ENSG00000187867.8	7.610	18.025	-1.144	1.75e-23
TPRG1	ENSG00000188001.9	1.700	4.690	-1.075	9.19e-30
MORN2	ENSG00000188010.12	12.460	5.615	1.025	3.54e-52
LAMTOR4	ENSG00000188186.10	128.079	55.479	1.192	3.76e-71
PLA2G2A	ENSG00000188257.10	23.811	207.166	-3.069	1.02e-8
ZP3	ENSG00000188372.14	2.710	0.660	1.160	5.47e-35
H2AFX	ENSG00000188486.3	14.940	4.970	1.417	1.76e-41
HBA2	ENSG00000188536.12	22.150	162.612	-2.821	1.03e-55
CLN3	ENSG00000188603.16	58.809	19.355	1.555	8.03e-82
SUMO2	ENSG00000188612.11	146.859	49.280	1.556	9.40e-75
IDO2	ENSG00000188676.13	0.110	2.540	-1.673	4.92e-45
PARVB	ENSG00000188677.14	16.310	6.394	1.227	1.34e-18
RBM34	ENSG00000188739.14	44.711	15.919	1.434	4.59e-82
PRELP	ENSG00000188783.5	1.250	4.320	-1.241	6.01e-21
RPL14	ENSG00000188846.13	706.917	314.714	1.165	1.64e-61
NDUFA4	ENSG00000189043.9	120.508	59.309	1.011	6.61e-63
FAM111B	ENSG00000189057.10	1.570	0.090	1.237	7.61e-38
H1F0	ENSG00000189060.5	142.438	60.620	1.219	3.38e-36
HN1	ENSG00000189159.15	64.208	19.065	1.700	1.31e-64
S100A13	ENSG00000189171.13	75.290	27.839	1.403	9.06e-24
FHIT	ENSG00000189283.9	11.090	4.220	1.212	1.38e-50
FAM150B	ENSG00000189292.15	0.130	1.280	-1.013	6.40e-13
FAM180A	ENSG00000189320.8	0.220	3.430	-1.860	9.27e-68
KAZN	ENSG00000189337.15	0.340	1.910	-1.119	2.23e-42
IL1RAP	ENSG00000196083.9	6.410	25.615	-1.845	2.58e-47
KIAA0895L	ENSG00000196123.12	2.040	7.160	-1.424	8.66e-21
HLA-DRB1	ENSG00000196126.10	66.431	27.555	1.240	1.56e-17
SERPINA3	ENSG00000196136.16	370.748	888.913	-1.259	9.11e-15
S100A4	ENSG00000196154.11	29.250	13.083	1.103	2.43e-15
HRCT1	ENSG00000196196.2	4.340	0.480	1.851	7.00e-44
TUBB	ENSG00000196230.12	207.015	88.763	1.212	5.64e-41
PPIA	ENSG00000196262.13	1363.405	530.680	1.360	7.07e-92
EVL	ENSG00000196405.12	25.860	54.749	-1.054	1.73e-23
XRCC6	ENSG00000196419.12	110.598	53.725	1.028	3.21e-62
ZNF775	ENSG00000196456.8	8.490	3.350	1.125	2.32e-40
MYL6B	ENSG00000196465.10	27.219	9.079	1.485	2.11e-67
NACA	ENSG00000196531.10	953.903	425.790	1.162	1.40e-78
MME	ENSG00000196549.10	0.910	7.135	-2.091	6.34e-7
LINC00238	ENSG00000196553.13	0.190	3.295	-1.852	7.73e-39
TOMM7	ENSG00000196683.10	327.397	128.181	1.346	5.93e-75
PDXDC2P	ENSG00000196696.12	2.910	11.375	-1.662	6.65e-31
HLA-DQA1	ENSG00000196735.11	12.490	3.505	1.582	2.63e-17
GM2A	ENSG00000196743.8	16.000	4.965	1.511	1.91e-85
ZNF585A	ENSG00000196967.10	5.720	2.155	1.091	1.94e-43
LAGE3	ENSG00000196976.6	36.590	11.005	1.647	5.92e-76
FAM163B	ENSG00000196990.8	0.090	2.415	-1.648	6.86e-62
SRC	ENSG00000197122.11	8.850	3.365	1.174	3.98e-16
SND1	ENSG00000197157.10	82.521	38.050	1.097	6.12e-72
MRPL21	ENSG00000197345.12	61.230	29.245	1.041	7.62e-57
OGDHL	ENSG00000197444.9	18.450	41.286	-1.120	3.70e-18
PDGFA	ENSG00000197461.13	9.080	1.965	1.765	3.52e-30
NMB	ENSG00000197696.9	3.430	0.835	1.272	8.47e-38
S100A10	ENSG00000197747.8	241.168	54.345	2.129	1.02e-48
RPL37A	ENSG00000197756.9	2021.064	985.047	1.036	2.14e-45
GPAA1	ENSG00000197858.10	115.511	39.639	1.520	3.11e-78
UGT2B17	ENSG00000197888.2	0.750	3.040	-1.207	1.29e-3
HIST1H2BK	ENSG00000197903.7	106.042	36.820	1.501	1.48e-31
S100A6	ENSG00000197956.9	69.070	28.380	1.254	4.97e-16
RPL12	ENSG00000197958.12	922.752	451.379	1.030	1.32e-45
MPZL1	ENSG00000197965.11	21.410	8.445	1.247	1.07e-38
RPS4X	ENSG00000198034.10	486.365	194.576	1.317	7.32e-55
GRK6	ENSG00000198055.10	10.620	4.710	1.025	2.76e-52
PRIM1	ENSG00000198056.13	5.970	1.560	1.445	9.36e-53
RP11-347C12.1	ENSG00000198064.13	0.370	1.890	-1.077	8.70e-41
ZNF544	ENSG00000198131.13	9.530	3.565	1.206	5.47e-42
SULT1C2	ENSG00000198203.9	4.090	0.350	1.915	5.16e-26
RPL23A	ENSG00000198242.13	690.213	342.330	1.010	5.06e-47
UBL5	ENSG00000198258.10	409.522	183.329	1.155	1.45e-86
MT1F	ENSG00000198417.6	7.000	191.386	-4.588	5.84e-63
TXNRD1	ENSG00000198431.15	30.751	11.718	1.320	1.23e-27
FLVCR1-AS1	ENSG00000198468.7	2.930	0.710	1.201	1.22e-41
HLA-DRB5	ENSG00000198502.5	14.200	5.880	1.144	1.73e-10
ZNF28	ENSG00000198538.10	3.540	0.650	1.460	1.47e-25
PPIAP22	ENSG00000198618.5	165.466	34.006	2.250	3.91e-103
STK39	ENSG00000198648.10	2.720	0.525	1.286	2.93e-31
TAT	ENSG00000198650.10	98.250	345.525	-1.804	1.65e-18
LPA	ENSG00000198670.11	1.210	8.365	-2.083	1.57e-49
MT-CO2	ENSG00000198712.1	13276.616	27014.567	-1.025	2.51e-37
GLMP	ENSG00000198715.11	123.023	36.071	1.742	7.71e-84
MT-CYB	ENSG00000198727.2	6751.535	15334.037	-1.183	2.82e-41
F5	ENSG00000198734.10	206.614	92.446	1.152	2.22e-18
EPS8L3	ENSG00000198758.10	4.760	0.130	2.350	1.15e-37
MT-ND2	ENSG00000198763.3	6531.958	14680.362	-1.168	4.92e-35
MT-ND5	ENSG00000198786.2	1410.997	3065.910	-1.119	5.51e-21
SCAMP5	ENSG00000198794.11	3.870	0.690	1.527	1.34e-31
HMGN2	ENSG00000198830.10	225.736	103.877	1.112	1.39e-53
SELM	ENSG00000198832.10	33.981	12.185	1.408	7.51e-15
MT-ND3	ENSG00000198840.2	9254.247	19245.719	-1.056	1.66e-33
TSEN15	ENSG00000198860.11	11.540	5.170	1.023	4.39e-52
MT-ND4	ENSG00000198886.2	9684.084	23104.719	-1.254	1.08e-49
MT-ND1	ENSG00000198888.2	5574.782	11534.356	-1.049	2.05e-35
SHISA4	ENSG00000198892.6	11.060	3.830	1.320	8.19e-28
MT-ATP6	ENSG00000198899.2	11214.673	31942.729	-1.510	8.32e-59
PRC1	ENSG00000198901.13	10.680	1.120	2.462	8.48e-69
RPL39	ENSG00000198918.7	1924.809	846.930	1.183	4.11e-58
SOWAHA	ENSG00000198944.5	2.790	0.565	1.276	2.74e-42
MFAP3L	ENSG00000198948.11	1.980	7.005	-1.426	2.94e-28
TGM2	ENSG00000198959.11	49.931	107.727	-1.094	2.33e-20
RNU4-2	ENSG00000202538.1	13.670	5.598	1.153	5.22e-6
TATDN3	ENSG00000203705.10	7.830	3.265	1.050	1.47e-59
SAMD5	ENSG00000203727.3	0.480	2.470	-1.229	1.03e-33
SOX18	ENSG00000203883.6	4.610	1.780	1.013	5.15e-34
FAM127B	ENSG00000203950.6	33.109	15.435	1.053	4.94e-11
NEU4	ENSG00000204099.11	9.570	24.385	-1.264	1.54e-13
GGTA1P	ENSG00000204136.10	3.880	1.105	1.213	1.73e-39
PFDN6	ENSG00000204220.9	118.569	41.236	1.501	1.25e-90
HNRNPCP2	ENSG00000204253.4	7.960	0.895	2.241	1.65e-87
HLA-DMA	ENSG00000204257.14	37.320	12.255	1.532	5.41e-31
TAP2	ENSG00000204267.13	17.289	7.240	1.150	1.47e-25
HLA-DRA	ENSG00000204287.13	171.468	42.669	1.982	8.26e-28
FKBPL	ENSG00000204315.3	5.260	2.025	1.049	1.27e-72
NELFE	ENSG00000204356.11	58.618	14.750	1.920	4.59e-87
NEU1	ENSG00000204386.10	55.299	15.570	1.765	1.65e-86
LSM2	ENSG00000204392.10	38.869	13.895	1.420	1.16e-76
VARS	ENSG00000204394.12	36.521	13.985	1.324	5.96e-58
GPANK1	ENSG00000204438.10	16.020	6.145	1.252	5.39e-73
NFKBIL1	ENSG00000204498.10	18.870	8.680	1.038	5.18e-59
HLA-C	ENSG00000204525.14	499.658	223.828	1.155	3.10e-23
LRCOL1	ENSG00000204583.9	1.040	7.855	-2.118	9.00e-36
TRIM31	ENSG00000204616.10	2.550	0.295	1.455	1.31e-22
PPP1R11	ENSG00000204619.7	42.579	19.670	1.076	1.78e-57
GNB2L1	ENSG00000204628.11	891.937	427.994	1.058	8.48e-58
HLA-F	ENSG00000204642.13	95.709	30.939	1.598	5.56e-28
GABBR1	ENSG00000204681.10	0.680	2.665	-1.125	3.14e-20
ST8SIA6-AS1	ENSG00000204832.9	3.810	0.000	2.266	2.76e-33
FAM83A-AS1	ENSG00000204949.8	0.450	4.950	-2.037	6.17e-10
PRSS1	ENSG00000204983.12	0.000	1.170	-1.118	1.38e-33
PSENEN	ENSG00000205155.7	80.968	34.785	1.196	3.37e-75
PSMB10	ENSG00000205220.11	59.112	28.645	1.020	2.77e-35
KRT17P4	ENSG00000205312.8	0.050	1.340	-1.156	2.10e-54
MT1H	ENSG00000205358.3	2.160	332.670	-6.722	1.77e-79
MT1DP	ENSG00000205361.8	0.590	4.235	-1.719	3.25e-26
MT1A	ENSG00000205362.10	15.190	81.693	-2.353	6.59e-26
MT1M	ENSG00000205364.3	1.780	112.018	-5.345	7.43e-76
EXOC3L4	ENSG00000205436.7	17.590	43.365	-1.255	6.61e-21
SERF1B	ENSG00000205572.9	18.650	6.190	1.450	1.52e-74
HMGN1	ENSG00000205581.10	69.420	32.281	1.081	1.62e-41
LCMT1	ENSG00000205629.11	12.620	5.335	1.104	1.14e-62
SMIM11	ENSG00000205670.10	4.770	1.320	1.314	3.20e-18
FAM99B	ENSG00000205865.4	0.230	3.835	-1.975	1.18e-53
FAM99A	ENSG00000205866.3	1.100	37.310	-4.189	1.17e-67
HBA1	ENSG00000206172.8	10.000	98.975	-3.184	3.03e-66
HLA-H	ENSG00000206341.7	36.931	6.175	2.402	3.88e-50
HLA-A	ENSG00000206503.11	714.504	165.214	2.106	3.97e-63
IGKC	ENSG00000211592.6	145.713	295.005	-1.013	8.32e-4
IGLV1-51	ENSG00000211644.2	1.470	5.900	-1.482	5.63e-4
IGLV1-40	ENSG00000211653.2	1.330	6.649	-1.715	1.18e-3
IGLV3-25	ENSG00000211659.2	0.840	3.975	-1.435	7.49e-3
IGLV2-14	ENSG00000211666.2	2.140	11.483	-1.991	6.25e-7
IGLV2-11	ENSG00000211668.2	1.120	4.605	-1.403	1.08e-3
IGLC2	ENSG00000211677.2	39.769	93.769	-1.217	2.20e-3
IGLC3	ENSG00000211679.2	24.690	52.180	-1.050	9.12e-4
TRBC2	ENSG00000211772.8	11.130	5.035	1.007	3.85e-12
IGHA2	ENSG00000211890.3	2.830	10.167	-1.544	3.93e-13
IGHG4	ENSG00000211892.3	4.900	13.650	-1.312	7.64e-4
IGHG2	ENSG00000211893.3	10.090	28.674	-1.420	1.85e-4
IGHA1	ENSG00000211895.4	21.080	103.500	-2.243	2.41e-18
IGHM	ENSG00000211899.7	8.760	27.634	-1.553	3.41e-11
IGHV2-5	ENSG00000211937.3	0.230	1.725	-1.148	2.75e-3
RPL15P3	ENSG00000212802.4	8.690	3.015	1.271	7.38e-49
MT-ND4L	ENSG00000212907.2	5341.391	15483.027	-1.535	1.41e-36
LPAL2	ENSG00000213071.10	1.310	6.390	-1.678	7.56e-55
RP11-641D5.1	ENSG00000213178.3	174.126	60.058	1.520	2.16e-66
SUPT4H1	ENSG00000213246.6	66.192	30.304	1.102	3.92e-71
GSTM2	ENSG00000213366.12	4.740	20.760	-1.923	2.33e-32
LCAT	ENSG00000213398.7	32.421	153.649	-2.210	5.15e-49
GBP7	ENSG00000213512.1	6.710	14.798	-1.035	1.37e-6
RPLP0P6	ENSG00000213553.4	13.890	4.415	1.459	4.12e-57
SLX1A-SULT1A3	ENSG00000213599.9	2.040	6.450	-1.293	8.66e-22
HEXA	ENSG00000213614.9	76.680	33.930	1.153	4.79e-56
SLC35F6	ENSG00000213699.8	16.660	7.180	1.110	9.62e-50
UGT2B11	ENSG00000213759.8	3.800	0.615	1.572	4.58e-24
UBD	ENSG00000213886.3	334.949	7.468	5.310	1.30e-88
LTB4R	ENSG00000213903.8	2.010	5.365	-1.080	1.44e-17
TAX1BP3	ENSG00000213977.7	26.981	11.990	1.107	1.11e-19
TSPAN4	ENSG00000214063.10	40.520	18.425	1.096	5.01e-28
LYRM4	ENSG00000214113.10	16.000	6.435	1.193	6.46e-66
PTMAP5	ENSG00000214182.5	2.790	0.765	1.103	2.02e-33
PLIN5	ENSG00000214456.8	18.750	68.379	-1.813	1.02e-32
RPL7P1	ENSG00000214485.6	20.549	5.000	1.845	8.64e-61
MEG3	ENSG00000214548.14	2.210	22.203	-2.854	3.16e-25
TOMM6	ENSG00000214736.7	230.017	86.413	1.402	1.46e-88
RP11-480I12.5	ENSG00000214796.8	3.390	0.955	1.167	1.13e-32
GOLGA8B	ENSG00000215252.11	7.700	19.393	-1.229	5.96e-7
GCGR	ENSG00000215644.9	4.470	57.661	-3.423	1.44e-49
TSTD1	ENSG00000215845.10	79.181	35.715	1.127	2.79e-25
IFI30	ENSG00000216490.3	140.769	51.639	1.429	1.76e-39
RPS2P55	ENSG00000216866.5	2.260	0.330	1.293	2.26e-66
RP11-475C16.1	ENSG00000218426.5	15.420	7.145	1.011	5.76e-34
